"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0004026863","衛生行政報告例 衛生行政報告例 隔年報","年次","202001-202012","2025-03-27","0","都道府県","7920","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","E2","保健師・助産師・看護師・准看護師 就業保健師数，性・免許の種別・年齢階級・都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","隔年報","保健師・助産師・看護師・准看護師","就業保健師数，性・免許の種別・年齢階級・都道府県別","注：１．「免許の種別」は、就業保健師のうち、保健師免許以外に助産師、看護師又は准看護師の各免許を所有している者の数である。<BR>　　２．データは各年末現在の数値である。",""
"0004026896","衛生行政報告例 衛生行政報告例 隔年報","年次","202001-202012","2025-03-27","0","全国","15840","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","E4","保健師・助産師・看護師・准看護師 就業保健師数，雇用形態・就業場所・都道府県・性別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","隔年報","保健師・助産師・看護師・准看護師","就業保健師数，雇用形態・就業場所・都道府県・性別","注：データは各年末現在の数値である。",""
"0004026896","衛生行政報告例 衛生行政報告例 隔年報","年次","202001-202012","2025-03-27","0","都道府県","15840","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","E4","保健師・助産師・看護師・准看護師 就業保健師数，雇用形態・就業場所・都道府県・性別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","隔年報","保健師・助産師・看護師・准看護師","就業保健師数，雇用形態・就業場所・都道府県・性別","注：データは各年末現在の数値である。",""
"0004026918","衛生行政報告例 衛生行政報告例 隔年報","年次","202001-202012","2025-03-27","0","全国","2880","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","E5","保健師・助産師・看護師・准看護師 就業助産師数，免許の種別・年齢階級・都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","隔年報","保健師・助産師・看護師・准看護師","就業助産師数，免許の種別・年齢階級・都道府県別","注：１．「免許の種別」は、就業助産師のうち、助産師免許以外に保健師、看護師又は准看護師の各免許を所有している者の数である。<BR>　　２．データは各年末現在の数値である。",""
"0004026918","衛生行政報告例 衛生行政報告例 隔年報","年次","202001-202012","2025-03-27","0","都道府県","2880","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","E5","保健師・助産師・看護師・准看護師 就業助産師数，免許の種別・年齢階級・都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","隔年報","保健師・助産師・看護師・准看護師","就業助産師数，免許の種別・年齢階級・都道府県別","注：１．「免許の種別」は、就業助産師のうち、助産師免許以外に保健師、看護師又は准看護師の各免許を所有している者の数である。<BR>　　２．データは各年末現在の数値である。",""
"0004026941","衛生行政報告例 衛生行政報告例 隔年報","年次","202001-202012","2025-03-27","0","全国","4800","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","E7","保健師・助産師・看護師・准看護師 就業助産師数，雇用形態・就業場所・都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","隔年報","保健師・助産師・看護師・准看護師","就業助産師数，雇用形態・就業場所・都道府県別","注：データは各年末現在の数値である。",""
"0004026941","衛生行政報告例 衛生行政報告例 隔年報","年次","202001-202012","2025-03-27","0","都道府県","4800","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","E7","保健師・助産師・看護師・准看護師 就業助産師数，雇用形態・就業場所・都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","隔年報","保健師・助産師・看護師・准看護師","就業助産師数，雇用形態・就業場所・都道府県別","注：データは各年末現在の数値である。",""
"0004026943","衛生行政報告例 衛生行政報告例 隔年報","年次","202001-202012","2025-03-27","0","全国","7920","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","E8","保健師・助産師・看護師・准看護師 就業看護師数，性・免許の種別・年齢階級・都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","隔年報","保健師・助産師・看護師・准看護師","就業看護師数，性・免許の種別・年齢階級・都道府県別","注：１．「免許の種別」は、就業看護師のうち、看護師免許以外に保健師、助産師又は准看護師の各免許を所有している者の数である。<BR>　　２．データは各年末現在の数値である。",""
"0004026943","衛生行政報告例 衛生行政報告例 隔年報","年次","202001-202012","2025-03-27","0","都道府県","7920","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","E8","保健師・助産師・看護師・准看護師 就業看護師数，性・免許の種別・年齢階級・都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","隔年報","保健師・助産師・看護師・准看護師","就業看護師数，性・免許の種別・年齢階級・都道府県別","注：１．「免許の種別」は、就業看護師のうち、看護師免許以外に保健師、助産師又は准看護師の各免許を所有している者の数である。<BR>　　２．データは各年末現在の数値である。",""
"0004026959","衛生行政報告例 衛生行政報告例 隔年報","年次","202001-202012","2025-03-27","0","全国","370","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F11","付表 就業医療関係者数，年次別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","隔年報","付表","就業医療関係者数，年次別","注：１．2002年（平成14年）3月から、「保健婦（士）」、「助産婦」、「看護婦（士）」及び「准看護婦（士）」は、それぞれ「保健師」、「助産師」、「看護師」及び「准看護師」に改称された。<BR>　　２．1993年（平成5年）11月から、保健婦の業務に「保健士」として男も従事できるようになったことにより、1994年（平成６年）以降の数値には「保健士」を含む。<BR>　　３．2010年（平成22年）の「あん摩マッサージ指圧師」、「はり師」、「きゅう師」及び「柔道整復師」の数値は、東日本大震災の影響により、宮城県が含まれていない。",""
"0004026865","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","65","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","1","医療 医療法第25条の規定に基づく立入検査延件数・処分・告発件数・新規開設に伴う使用許可件数・構造設備の変更に伴う使用許可件数，施設の種類別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","医療","医療法第25条の規定に基づく立入検査延件数・処分・告発件数・新規開設に伴う使用許可件数・構造設備の変更に伴う使用許可件数，施設の種類別","",""
"0004026881","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","81","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","1","母体保護 不妊手術件数，年齢階級・性・事由別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","母体保護","不妊手術件数，年齢階級・性・事由別","",""
"0004026890","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","3340","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1","難病・小児慢性特定疾病 特定医療費（指定難病）受給者証所持者数，年齢階級・対象疾患別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","難病・小児慢性特定疾病","特定医療費（指定難病）受給者証所持者数，年齢階級・対象疾患別","注：データは各年度末現在の数値である。",""
