"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE"
"0003366231","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 ズッキーニ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","ズッキーニ",""
"0003366232","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 スナップエンドウ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","スナップエンドウ",""
"0003366233","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 せり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","せり",""
"0003366234","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 タアサイ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","タアサイ",""
"0003366235","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 たで","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","たで",""
"0003366236","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 つけな(みずなを除く)","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","つけな(みずなを除く)",""
"0003366237","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 つるむらさき","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","つるむらさき",""
"0003366238","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 とうがらし(辛味)","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","とうがらし(辛味)",""
"0003366239","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 とうがん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","とうがん",""
"0003366240","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 なばな（主として花を食するもの）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","なばな（主として花を食するもの）",""
"0003366241","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 なばな（主として葉茎を食するもの）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","なばな（主として葉茎を食するもの）",""
"0003366242","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 にがうり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","にがうり",""
"0003366243","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 パクチョイ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","パクチョイ",""
"0003366244","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 葉しょうが","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","葉しょうが",""
"0003366245","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 パセリ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","パセリ",""
"0003366246","地域特産野菜生産状況調査 確報 平成24年産地域特産野菜生産状況","年次","201201-201212","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況  主要品種主要市町村 花みょうが","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成24年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  主要品種主要市町村","","花みょうが",""
