"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY"
"0003013533","法人建物調査 平成15年 全国編","-","200301-200312","2010-03-19","0","該当なし","1254","2010-03-19","","00600480","法人建物調査","00600","国土交通省","9","建物所在地(55区分)，延べ床面積(９区分)別工場数及び総延べ床面積・１法人当たり総延べ床面積・１工場当たり延べ床面積＜工場敷地内の建物＞＿全国","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成15年","全国編","建物所在地(55区分)，延べ床面積(９区分)別工場数及び総延べ床面積・１法人当たり総延べ床面積・１工場当たり延べ床面積＜工場敷地内の建物＞＿全国","",""
"0003013766","法人建物調査 平成10年 全国編","-","199801-199812","2010-03-19","0","該当なし","4031","2010-03-19","","00600480","法人建物調査","00600","国土交通省","1","法人業種（55区分）・会社法人業種（55区分）・資本金額（15区分）・支所・支社・支店の数（6区分），所有する建物の有無（5区分）・建物の構造（6区分）・建物の建築年次（17区分）別法人数＿全国","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成10年","全国編","法人業種（55区分）・会社法人業種（55区分）・資本金額（15区分）・支所・支社・支店の数（6区分），所有する建物の有無（5区分）・建物の構造（6区分）・建物の建築年次（17区分）別法人数＿全国","",""
"0003013775","法人建物調査 平成10年 全国編","-","199801-199812","2010-03-19","0","該当なし","836","2010-03-19","","00600480","法人建物調査","00600","国土交通省","10","組織形態及び上場の有無（6区分）・常用雇用者数（11区分）・所有する土地の有無及び所有する土地の総面積（15区分），延べ床面積（9区分）別工場数・延べ床面積（9区分）別総延べ床面積・1法人当たり総延べ床面積・1工場当たり延べ床面積＜資本金1億円以上の製造業の工場＞＿全国","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成10年","全国編","組織形態及び上場の有無（6区分）・常用雇用者数（11区分）・所有する土地の有無及び所有する土地の総面積（15区分），延べ床面積（9区分）別工場数・延べ床面積（9区分）別総延べ床面積・1法人当たり総延べ床面積・1工場当たり延べ床面積＜資本金1億円以上の製造業の工場＞＿全国","",""
"0003013776","法人建物調査 平成10年 全国編","-","199801-199812","2010-03-19","0","該当なし","594","2010-03-19","","00600480","法人建物調査","00600","国土交通省","11","主な建物の構造（6区分）・主な建物の建築年次（17区分），延べ床面積（9区分）別工場数・延べ床面積（9区分）別総延べ床面積・1法人当たり総延べ床面積・1工場当たり延べ床面積＜資本金1億円以上の製造業の工場＞＿全国","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成10年","全国編","主な建物の構造（6区分）・主な建物の建築年次（17区分），延べ床面積（9区分）別工場数・延べ床面積（9区分）別総延べ床面積・1法人当たり総延べ床面積・1工場当たり延べ床面積＜資本金1億円以上の製造業の工場＞＿全国","",""
"0003013777","法人建物調査 平成10年 全国編","-","199801-199812","2010-03-19","0","該当なし","1946","2010-03-19","","00600480","法人建物調査","00600","国土交通省","12","法人業種（55区分）・会社法人業種（55区分）・資本金額（15区分）・支所・支社・支店の数（6区分），建物の構造（6区分）別建物数・建物の構造（6区分）別総延べ床面積＜資本金1億円以上の製造業の工場除く＞＿全国","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成10年","全国編","法人業種（55区分）・会社法人業種（55区分）・資本金額（15区分）・支所・支社・支店の数（6区分），建物の構造（6区分）別建物数・建物の構造（6区分）別総延べ床面積＜資本金1億円以上の製造業の工場除く＞＿全国","",""
"0003013778","法人建物調査 平成10年 全国編","-","199801-199812","2010-03-19","0","該当なし","798","2010-03-19","","00600480","法人建物調査","00600","国土交通省","13","建物所在地(55区分)，建物の構造(6区分)別建物数・建物の構造(6区分)別総延べ床面積＜資本金1億円以上の製造業の工場除く＞＿全国","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成10年","全国編","建物所在地(55区分)，建物の構造(6区分)別建物数・建物の構造(6区分)別総延べ床面積＜資本金1億円以上の製造業の工場除く＞＿全国","",""
"0003013779","法人建物調査 平成10年 全国編","-","199801-199812","2010-03-19","0","該当なし","420","2010-03-19","","00600480","法人建物調査","00600","国土交通省","14","組織形態及び上場の有無（15区分）・常用雇用者数（11区分），建物の構造（6区分）別建物数・建物の構造（6区分）別総延べ床面積＜資本金1億円以上の製造業の工場除く＞＿全国","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成10年","全国編","組織形態及び上場の有無（15区分）・常用雇用者数（11区分），建物の構造（6区分）別建物数・建物の構造（6区分）別総延べ床面積＜資本金1億円以上の製造業の工場除く＞＿全国","",""
"0003013780","法人建物調査 平成10年 全国編","-","199801-199812","2010-03-19","0","該当なし","1036","2010-03-19","","00600480","法人建物調査","00600","国土交通省","15","資本金額（7区分）・建物所在地（55区分）・組織形態及び上場の有無（6区分），主な建物の構造（6区分）別工場数・主な建物の構造（6区分）別総延べ床面積＜資本金1億円以上の製造業の工場＞＿全国","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成10年","全国編","資本金額（7区分）・建物所在地（55区分）・組織形態及び上場の有無（6区分），主な建物の構造（6区分）別工場数・主な建物の構造（6区分）別総延べ床面積＜資本金1億円以上の製造業の工場＞＿全国","",""
"0003013781","法人建物調査 平成10年 全国編","-","199801-199812","2010-03-19","0","該当なし","5004","2010-03-19","","00600480","法人建物調査","00600","国土交通省","16","法人業種（55区分）・会社法人業種（55区分）・資本金額（15区分）・支所・支社・支店の数（6区分），建物の建築年次（17区分）別建物数・建物の建築年次（17区分）別総延べ床面積＜資本金1億円以上の製造業の工場除く＞＿全国","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成10年","全国編","法人業種（55区分）・会社法人業種（55区分）・資本金額（15区分）・支所・支社・支店の数（6区分），建物の建築年次（17区分）別建物数・建物の建築年次（17区分）別総延べ床面積＜資本金1億円以上の製造業の工場除く＞＿全国","",""
"0003013782","法人建物調査 平成10年 全国編","-","199801-199812","2010-03-19","0","該当なし","2052","2010-03-19","","00600480","法人建物調査","00600","国土交通省","17","建物所在地（55区分），建物の建築年次（17区分）別建物数・建物の建築年次（17区分）別総延べ床面積＜資本金1億円以上の製造業の工場除く＞＿全国","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成10年","全国編","建物所在地（55区分），建物の建築年次（17区分）別建物数・建物の建築年次（17区分）別総延べ床面積＜資本金1億円以上の製造業の工場除く＞＿全国","",""
"0003013783","法人建物調査 平成10年 全国編","-","199801-199812","2010-03-19","0","該当なし","1080","2010-03-19","","00600480","法人建物調査","00600","国土交通省","18","組織形態及び上場の有無（15区分）・常用雇用者数（11区分），建物の建築年次（17区分）別建物数・建物の建築年次（17区分）別総延べ床面積＜資本金1億円以上の製造業の工場除く＞＿全国","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成10年","全国編","組織形態及び上場の有無（15区分）・常用雇用者数（11区分），建物の建築年次（17区分）別建物数・建物の建築年次（17区分）別総延べ床面積＜資本金1億円以上の製造業の工場除く＞＿全国","",""
"0003013784","法人建物調査 平成10年 全国編","-","199801-199812","2010-03-19","0","該当なし","2664","2010-03-19","","00600480","法人建物調査","00600","国土交通省","19","資本金額（7区分）・建物所在地（55区分）・組織形態及び上場の有無（6区分），主な建物の建築年次（17区分）別工場数・主な建物の建築年次（17区分）別総延べ床面積＜資本金1億円以上の製造業の工場＞＿全国","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成10年","全国編","資本金額（7区分）・建物所在地（55区分）・組織形態及び上場の有無（6区分），主な建物の建築年次（17区分）別工場数・主な建物の建築年次（17区分）別総延べ床面積＜資本金1億円以上の製造業の工場＞＿全国","",""
"0003013767","法人建物調査 平成10年 全国編","-","199801-199812","2010-03-19","0","該当なし","1653","2010-03-19","","00600480","法人建物調査","00600","国土交通省","2","建物所在地（55区分），所有する建物の有無（5区分）・建物の構造（6区分）・建物の建築年次（17区分）別法人数＿全国","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成10年","全国編","建物所在地（55区分），所有する建物の有無（5区分）・建物の構造（6区分）・建物の建築年次（17区分）別法人数＿全国","",""
