"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_EXPLANATION","TITLE"
"0003208174","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2017-01-31","0","該当なし","549","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","2-1-1","一覧表 都道府県別　販売農家　　農家数 ウ  農産物販売金額規模別農家数","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","一覧表","都道府県別　販売農家　　農家数","ウ  農産物販売金額規模別農家数","","","",""
"0003208175","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2017-01-31","0","該当なし","305","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","2-1-1","一覧表 都道府県別　販売農家　　農家数 キ  専兼業別農家数","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","一覧表","都道府県別　販売農家　　農家数","キ  専兼業別農家数","","","",""
"0003208194","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2017-01-31","0","該当なし","549","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","2-1-1","一覧表 都道府県別　販売農家　　農家数 エ  農産物販売金額１位の部門別農家数","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","一覧表","都道府県別　販売農家　　農家数","エ  農産物販売金額１位の部門別農家数","","","",""
"0003208157","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2017-01-31","0","該当なし","915","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","2-1-2","一覧表 都道府県別　販売農家　　農家人口、就業構造 ウ  自営農業従事日数別農業従事者数（自営農業に従事した世帯員数） （男女別）","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","一覧表","都道府県別　販売農家　　農家人口、就業構造","ウ  自営農業従事日数別農業従事者数（自営農業に従事した世帯員数）","（男女別）","","",""
"0003208158","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2017-01-31","0","該当なし","732","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","2-1-2","一覧表 都道府県別　販売農家　　農家人口、就業構造 キ  農業従事者等の平均年齢","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","一覧表","都道府県別　販売農家　　農家人口、就業構造","キ  農業従事者等の平均年齢","","","",""
"0003208176","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2017-01-31","0","該当なし","2196","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","2-1-2","一覧表 都道府県別　販売農家　　農家人口、就業構造 エ  年齢別農業就業人口（自営農業に主として従事した世帯員数） （男女別）","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","一覧表","都道府県別　販売農家　　農家人口、就業構造","エ  年齢別農業就業人口（自営農業に主として従事した世帯員数）","（男女別）","","",""
"0003208195","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2017-01-31","0","該当なし","2196","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","2-1-2","一覧表 都道府県別　販売農家　　農家人口、就業構造 ア  年齢別世帯員数 （男女別）","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","一覧表","都道府県別　販売農家　　農家人口、就業構造","ア  年齢別世帯員数","（男女別）","","",""
"0003208196","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2017-01-31","0","該当なし","915","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","2-1-2","一覧表 都道府県別　販売農家　　農家人口、就業構造 オ  自営農業従事日数別農業就業人口（自営農業に主として従事した世帯員数） （男女別）","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","一覧表","都道府県別　販売農家　　農家人口、就業構造","オ  自営農業従事日数別農業就業人口（自営農業に主として従事した世帯員数）","（男女別）","","",""
"0003208200","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2017-01-31","0","該当なし","2196","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","2-1-2","一覧表 都道府県別　販売農家　　農家人口、就業構造 イ  年齢別農業従事者数（自営農業に従事した世帯員数） （男女別）","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","一覧表","都道府県別　販売農家　　農家人口、就業構造","イ  年齢別農業従事者数（自営農業に従事した世帯員数）","（男女別）","","",""
"0003208201","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2017-01-31","0","該当なし","2196","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","2-1-2","一覧表 都道府県別　販売農家　　農家人口、就業構造 カ  年齢別基幹的農業従事者数（自営農業に主として従事した世帯員のうち仕事が主の世帯員数） （男女別）","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","一覧表","都道府県別　販売農家　　農家人口、就業構造","カ  年齢別基幹的農業従事者数（自営農業に主として従事した世帯員のうち仕事が主の世帯員数）","（男女別）","","",""
"0003208177","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2020-03-05","0","該当なし","42","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","3-1","種類別統計表 農業経営体　経営耕地面積規模別（全国） ア  農業労働力 （雇用者、常雇い、臨時雇い）","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","種類別統計表","農業経営体　経営耕地面積規模別（全国）","ア  農業労働力","（雇用者、常雇い、臨時雇い）","","",""
"0003208159","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2020-03-05","0","該当なし","54","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","3-2","種類別統計表 農業経営体　農産物販売金額規模別（全国） ウ  農業労働力 （雇用者、常雇い、臨時雇い）","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","種類別統計表","農業経営体　農産物販売金額規模別（全国）","ウ  農業労働力","（雇用者、常雇い、臨時雇い）","","",""
"0003208178","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2017-01-31","0","該当なし","81","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","3-2","種類別統計表 農業経営体　農産物販売金額規模別（全国） エ  農産物販売金額１位の部門別経営体数","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","種類別統計表","農業経営体　農産物販売金額規模別（全国）","エ  農産物販売金額１位の部門別経営体数","","","",""
"0003208197","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2017-01-31","0","該当なし","108","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","3-2","種類別統計表 農業経営体　農産物販売金額規模別（全国） ア  経営耕地の状況","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","種類別統計表","農業経営体　農産物販売金額規模別（全国）","ア  経営耕地の状況","","","",""
"0003208198","農業構造動態調査 確報 平成28年農業構造動態調査結果","年次","201601-201612","2017-01-31","0","該当なし","117","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","3-2","種類別統計表 農業経営体　農産物販売金額規模別（全国） オ  農業経営組織別経営体数","04","農林水産業","01","農業","農業構造動態調査","確報","平成28年農業構造動態調査結果","種類別統計表","農業経営体　農産物販売金額規模別（全国）","オ  農業経営組織別経営体数","","","",""
