"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003252800","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","2250","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-5","家族型経営調査 海面漁業　出漁日数別　漁業支出","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　出漁日数別　漁業支出","","","","","",""
"0003252801","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","750","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-5","家族型経営調査 海面漁業　出漁日数別　漁業外支出","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　出漁日数別　漁業外支出","","","","","",""
"0003252802","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","600","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-5","家族型経営調査 海面漁業　出漁日数別　漁業外租税公課諸負担及び家計費","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　出漁日数別　漁業外租税公課諸負担及び家計費","","","","","",""
"0003252829","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","3600","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-5","家族型経営調査 海面漁業　出漁日数別　経営体の財産","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　出漁日数別　経営体の財産","","","","","",""
"0003252833","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","900","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-5","家族型経営調査 海面漁業　出漁日数別　経営体の負債","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　出漁日数別　経営体の負債","","","","","",""
"0003252803","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","2850","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-6","家族型経営調査 海面漁業　漁業投下固定資本額別　海面漁業経営体の概要","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　漁業投下固定資本額別　海面漁業経営体の概要","","","","","",""
"0003252804","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","1550","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-6","家族型経営調査 海面漁業　漁業投下固定資本額別　世帯員状況等","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　漁業投下固定資本額別　世帯員状況等","","","","","",""
"0003252805","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","3000","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-6","家族型経営調査 海面漁業　漁業投下固定資本額別　漁業操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　漁業投下固定資本額別　漁業操業状況","","","","","",""
"0003252806","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","1650","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-6","家族型経営調査 海面漁業　漁業投下固定資本額別　漁業生産物","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　漁業投下固定資本額別　漁業生産物","","","","","",""
"0003252807","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","825","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-6","家族型経営調査 海面漁業　漁業投下固定資本額別　漁業投下資本額","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　漁業投下固定資本額別　漁業投下資本額","","","","","",""
"0003252808","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","3150","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-6","家族型経営調査 海面漁業　漁業投下固定資本額別　漁業収入","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　漁業投下固定資本額別　漁業収入","","","","","",""
"0003252809","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","1050","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-6","家族型経営調査 海面漁業　漁業投下固定資本額別　漁業外収入","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　漁業投下固定資本額別　漁業外収入","","","","","",""
"0003252810","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","2250","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-6","家族型経営調査 海面漁業　漁業投下固定資本額別　漁業支出","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　漁業投下固定資本額別　漁業支出","","","","","",""
"0003252811","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","750","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-6","家族型経営調査 海面漁業　漁業投下固定資本額別　漁業外支出","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　漁業投下固定資本額別　漁業外支出","","","","","",""
"0003252812","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","600","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-6","家族型経営調査 海面漁業　漁業投下固定資本額別　漁業外租税公課諸負担及び家計費","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　漁業投下固定資本額別　漁業外租税公課諸負担及び家計費","","","","","",""
"0003252830","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","3600","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-6","家族型経営調査 海面漁業　漁業投下固定資本額別　経営体の財産","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　漁業投下固定資本額別　経営体の財産","","","","","",""
"0003252834","漁業経営調査 確報","年次","200501-200512","2018-12-27","0","該当なし","900","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1-6","家族型経営調査 海面漁業　漁業投下固定資本額別　経営体の負債","04","農林水産業","04","水産業","漁業経営調査","確報","家族型経営調査","海面漁業　漁業投下固定資本額別　経営体の負債","","","","","",""
"0003226810","漁業経営調査 確報","年次","201701-201712","2019-11-29","0","該当なし","936","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業　大海区別　概要及び分析指標","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業　大海区別　概要及び分析指標","","","","","",""
"0003226811","漁業経営調査 確報","年次","201701-201712","2019-11-29","0","該当なし","612","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業　大海区別　使用漁船及び漁業操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業　大海区別　使用漁船及び漁業操業状況","","","","","",""
"0003226813","漁業経営調査 確報","年次","201701-201712","2019-11-29","0","該当なし","288","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業　大海区別　漁業投下資本","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業　大海区別　漁業投下資本","","","","","",""
"0003226814","漁業経営調査 確報","年次","201701-201712","2019-11-29","0","該当なし","576","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業　大海区別　収入","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業　大海区別　収入","","","","","",""
"0003226815","漁業経営調査 確報","年次","201701-201712","2019-11-29","0","該当なし","756","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","個人経営体調査 海面漁業　大海区別　支出","04","農林水産業","04","水産業","漁業経営調査","確報","個人経営体調査","海面漁業　大海区別　支出","","","","","",""
"0003226855","漁業経営調査 確報","年度次","201704-201803","2019-11-29","0","該当なし","7499","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計　主とする漁業種類別　概要及び分析指標","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計　主とする漁業種類別　概要及び分析指標","注：養殖業による収獲物は、漁獲量に含まれる。","","","","",""
"0003226856","漁業経営調査 確報","年度次","201704-201803","2019-11-29","0","該当なし","1440","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","会社経営体調査 経営体統計　主とする漁業種類別　使用漁船及び漁業操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","会社経営体調査","経営体統計　主とする漁業種類別　使用漁船及び漁業操業状況","注：養殖業による収獲物は、漁獲量に含まれる。","","","","",""
