"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_CATEGORY"
"0003347768","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","56","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","100","- Ｑ７〔インターネット利用上での経験〕Ｆ６〔兄・姉の有無〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ７〔インターネット利用上での経験〕Ｆ６〔兄・姉の有無〕","-"
"0003347769","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","84","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","100","- Ｑ７〔インターネット利用上での経験〕Ｆ７〔兄・姉の年齢〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ７〔インターネット利用上での経験〕Ｆ７〔兄・姉の年齢〕","-"
"0003347770","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","760","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","101","- Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計調査方法〔訪問・ＷＥＢ・郵送〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計調査方法〔訪問・ＷＥＢ・郵送〕","-"
"0003347771","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","570","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","101","- Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ３〔子供の性別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ３〔子供の性別〕","-"
"0003347772","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","2090","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","101","- Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ４〔子供の年齢別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ４〔子供の年齢別〕","-"
"0003347773","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","2470","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","101","- Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ５〔通園・通学別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｆ５〔通園・通学別〕","-"
"0003347774","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","都道府県","1330","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","101","- Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計〔地域〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計〔地域〕","-"
"0003347775","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","都道府県","1140","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","101","- Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計〔都市規模〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計〔都市規模〕","-"
"0003347776","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","都道府県","9120","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","101","- Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計〔都道府県〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計〔都道府県〕","-"
"0003347777","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","5320","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","101","- Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ１〔機器の利用状況〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ１〔機器の利用状況〕","-"
"0003347778","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","18050","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","101","- Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ２〔機器の専用・共用（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ２〔機器の専用・共用（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003347779","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","5700","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","101","- Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計【全数】Ｑ３〔ネット利用状況（ネット利用まとめ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計【全数】Ｑ３〔ネット利用状況（ネット利用まとめ）〕","-"
"0003347780","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","18050","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","101","- Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計【全数】Ｑ３〔ネット利用状況〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計【全数】Ｑ３〔ネット利用状況〕","-"
"0003347781","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","11970","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","101","- Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ４〔ネットの単独操作（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｑ８〔保護者としての取組〕Ａ１スマホ～Ｇ１インターネット接続テレビ計Ｑ４〔ネットの単独操作（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
