"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0003138253","毎月勤労統計調査　特別調査","年次","0","2016-03-31","0","該当なし","63450","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","9","都道府県、産業、性別常用労働者数、月間出勤日数、通常日１日の実労働時間数、月間きまって支給する現金給与額及び過去１年間特別に支払われた現金給与額（事業所規模１～４人） 2004～2008年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　特別調査","都道府県、産業、性別常用労働者数、月間出勤日数、通常日１日の実労働時間数、月間きまって支給する現金給与額及び過去１年間特別に支払われた現金給与額（事業所規模１～４人）","2004～2008年","","","","",""
"0003138532","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","208620","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別現金給与総額　指数及び増減率","","指数及び増減率 就業形態別現金給与総額　指数及び増減率","長期時系列表（旧産業分類　2009年12月まで）","指数及び増減率","",""
"0003138549","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","208620","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内給与　指数及び増減率","","指数及び増減率 就業形態別所定内給与　指数及び増減率","長期時系列表（旧産業分類　2009年12月まで）","指数及び増減率","",""
"0003138550","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","208620","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定内労働時間　指数及び増減率","","指数及び増減率 就業形態別所定内労働時間　指数及び増減率","長期時系列表（旧産業分類　2009年12月まで）","指数及び増減率","",""
"0003138551","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","4320","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","きまって支給する給与　季節調整済指数及び増減率","","季節調整済指数及び増減率 きまって支給する給与　季節調整済指数及び増減率","長期時系列表（旧産業分類　2009年12月まで）","季節調整済指数及び増減率","",""
"0003138568","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","208620","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別きまって支給する給与　指数及び増減率","","指数及び増減率 就業形態別きまって支給する給与　指数及び増減率","長期時系列表（旧産業分類　2009年12月まで）","指数及び増減率","",""
"0003138569","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","208620","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別総実労働時間　指数及び増減率","","指数及び増減率 就業形態別総実労働時間　指数及び増減率","長期時系列表（旧産業分類　2009年12月まで）","指数及び増減率","",""
"0003138570","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","4320","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","現金給与総額　季節調整済指数及び増減率","","季節調整済指数及び増減率 現金給与総額　季節調整済指数及び増減率","長期時系列表（旧産業分類　2009年12月まで）","季節調整済指数及び増減率","",""
"0003138571","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","4320","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","所定外労働時間　季節調整済指数及び増減率","","季節調整済指数及び増減率 所定外労働時間　季節調整済指数及び増減率","長期時系列表（旧産業分類　2009年12月まで）","季節調整済指数及び増減率","",""
"0003138572","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","73872","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","所定外労働時間　季節実数・指数累積データ","指数関連・暦年平均","実数・指数累積データ 所定外労働時間　季節実数・指数累積データ 指数関連・暦年平均","長期時系列表（旧産業分類　2009年12月まで）","実数・指数累積データ","",""
"0003138582","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","208620","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別常用雇用　指数及び増減率","","指数及び増減率 就業形態別常用雇用　指数及び増減率","長期時系列表（旧産業分類　2009年12月まで）","指数及び増減率","",""
"0003138583","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","9272","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金　指数及び増減率－現金給与総額","","指数及び増減率 実質賃金　指数及び増減率－現金給与総額","長期時系列表（旧産業分類　2009年12月まで）","指数及び増減率","",""
"0003138584","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","208620","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","就業形態別所定外労働時間　指数及び増減率","","指数及び増減率 就業形態別所定外労働時間　指数及び増減率","長期時系列表（旧産業分類　2009年12月まで）","指数及び増減率","",""
"0003138585","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","3840","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金　季節調整済指数及び増減率－現金給与総額","","季節調整済指数及び増減率 実質賃金　季節調整済指数及び増減率－現金給与総額","長期時系列表（旧産業分類　2009年12月まで）","季節調整済指数及び増減率","",""
"0003138586","毎月勤労統計調査　全国調査 長期時系列表（旧産業分類　2009年12月まで）","月次","0","2016-03-31","0","該当なし","104416","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","所定外労働時間　季節実数・指数累積データ","実数関連・暦年平均","実数・指数累積データ 所定外労働時間　季節実数・指数累積データ 実数関連・暦年平均","長期時系列表（旧産業分類　2009年12月まで）","実数・指数累積データ","",""
