"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0000140059","昭和62年就業構造基本調査 全国編（平成4年様式に組替）","-","198710","2007-09-07","0","該当なし","256","2023-07-22","","00200532","就業構造基本調査","00200","総務省","02902","雇用形態（２），所得（８），男女別・配偶関係（４），１年前との就業異動（４），雇用者数，全国（１）","03","労働・賃金","01","労働力","昭和62年就業構造基本調査","全国編（平成4年様式に組替）","雇用形態（２），所得（８），男女別・配偶関係（４），１年前との就業異動（４），雇用者数，全国（１）","",""
"0000140060","昭和62年就業構造基本調査 全国編（平成4年様式に組替）","-","198710","2007-09-07","0","該当なし","1296","2023-07-22","","00200532","就業構造基本調査","00200","総務省","03001","従業上の地位・雇用形態（４），所得（１２），男女別（３），継続就業年数（９），継続就業者数，全国（１）","03","労働・賃金","01","労働力","昭和62年就業構造基本調査","全国編（平成4年様式に組替）","従業上の地位・雇用形態（４），所得（１２），男女別（３），継続就業年数（９），継続就業者数，全国（１）","",""
"0000140061","昭和62年就業構造基本調査 全国編（平成4年様式に組替）","-","198710","2007-09-07","0","該当なし","432","2023-07-22","","00200532","就業構造基本調査","00200","総務省","03002","雇用形態（２），所得（８），男女別（３），継続就業年数（９），継続就業雇用者数，全国（１）","03","労働・賃金","01","労働力","昭和62年就業構造基本調査","全国編（平成4年様式に組替）","雇用形態（２），所得（８），男女別（３），継続就業年数（９），継続就業雇用者数，全国（１）","",""
"0000140062","昭和62年就業構造基本調査 全国編（平成4年様式に組替）","-","198710","2007-09-07","0","該当なし","384","2023-07-22","","00200532","就業構造基本調査","00200","総務省","03101","従業上の地位（２），男女別・配偶関係（４），年齢（１２），年間就業日数（４），有業者数，全国（１）","03","労働・賃金","01","労働力","昭和62年就業構造基本調査","全国編（平成4年様式に組替）","従業上の地位（２），男女別・配偶関係（４），年齢（１２），年間就業日数（４），有業者数，全国（１）","",""
"0000140063","昭和62年就業構造基本調査 全国編（平成4年様式に組替）","-","198710","2007-09-07","0","該当なし","1920","2023-07-22","","00200532","就業構造基本調査","00200","総務省","03102","従業上の地位（２），男女別・配偶関係（４），年齢（１２），就業の規則性（４），年間就業日数（５），２００日未満就業者数，全国（１）","03","労働・賃金","01","労働力","昭和62年就業構造基本調査","全国編（平成4年様式に組替）","従業上の地位（２），男女別・配偶関係（４），年齢（１２），就業の規則性（４），年間就業日数（５），２００日未満就業者数，全国（１）","",""
"0000140064","昭和62年就業構造基本調査 全国編（平成4年様式に組替）","-","198710","2007-09-07","0","該当なし","384","2023-07-22","","00200532","就業構造基本調査","00200","総務省","03201","従業上の地位（２），男女別・配偶関係（４），年齢（１２），年間就業日数（４），有業者数，全国（１）","03","労働・賃金","01","労働力","昭和62年就業構造基本調査","全国編（平成4年様式に組替）","従業上の地位（２），男女別・配偶関係（４），年齢（１２），年間就業日数（４），有業者数，全国（１）","",""
"0000140065","昭和62年就業構造基本調査 全国編（平成4年様式に組替）","-","198710","2007-09-07","0","該当なし","864","2023-07-22","","00200532","就業構造基本調査","00200","総務省","03202","従業上の地位（２），男女別・配偶関係（４），年齢（１２），週間就業時間（９），２００日未満就業者数（規則的就業者），全国（１）","03","労働・賃金","01","労働力","昭和62年就業構造基本調査","全国編（平成4年様式に組替）","従業上の地位（２），男女別・配偶関係（４），年齢（１２），週間就業時間（９），２００日未満就業者数（規則的就業者），全国（１）","",""
"0000140066","昭和62年就業構造基本調査 全国編（平成4年様式に組替）","-","198710","2007-09-07","0","該当なし","2592","2023-07-22","","00200532","就業構造基本調査","00200","総務省","03203","従業上の地位（２），男女別・配偶関係（４），年齢（１２），年間就業日数（３），週間就業時間（９），２００日以上就業者数，全国（１）","03","労働・賃金","01","労働力","昭和62年就業構造基本調査","全国編（平成4年様式に組替）","従業上の地位（２），男女別・配偶関係（４），年齢（１２），年間就業日数（３），週間就業時間（９），２００日以上就業者数，全国（１）","",""
"0000140067","昭和62年就業構造基本調査 全国編（平成4年様式に組替）","-","198710","2007-09-07","0","該当なし","384","2023-07-22","","00200532","就業構造基本調査","00200","総務省","03301","従業上の地位（２），男女別（３），職業（１６），年間就業日数（４），有業者数，全国（１）","03","労働・賃金","01","労働力","昭和62年就業構造基本調査","全国編（平成4年様式に組替）","従業上の地位（２），男女別（３），職業（１６），年間就業日数（４），有業者数，全国（１）","",""
"0000140068","昭和62年就業構造基本調査 全国編（平成4年様式に組替）","-","198710","2007-09-07","0","該当なし","1920","2023-07-22","","00200532","就業構造基本調査","00200","総務省","03302","従業上の地位（２），男女別（３），職業（１６），就業の規則性（４），年間就業日数（５），２００日未満就業者数，全国（１）","03","労働・賃金","01","労働力","昭和62年就業構造基本調査","全国編（平成4年様式に組替）","従業上の地位（２），男女別（３），職業（１６），就業の規則性（４），年間就業日数（５），２００日未満就業者数，全国（１）","",""
"0000140069","昭和62年就業構造基本調査 全国編（平成4年様式に組替）","-","198710","2007-09-07","0","該当なし","384","2023-07-22","","00200532","就業構造基本調査","00200","総務省","03401","従業上の地位（２），男女別（３），職業（１６），年間就業日数（４），有業者数，全国（１）","03","労働・賃金","01","労働力","昭和62年就業構造基本調査","全国編（平成4年様式に組替）","従業上の地位（２），男女別（３），職業（１６），年間就業日数（４），有業者数，全国（１）","",""
