"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003348481","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","6","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","2","2015年統計表　全国編 漁業経営体数","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","2015年統計表　全国編","漁業経営体数","","","",""
"0003348487","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","30","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","2","2015年統計表　大海区編 漁業経営体数","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","2015年統計表　大海区編","漁業経営体数","","","",""
"0003348538","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","60","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","2","年次別統計表編 大海区別漁業就業者数（全国） 総数","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","年次別統計表編","大海区別漁業就業者数（全国）","総数","","１　2011、2012年は、岩手県、宮城県及び福島県を除く値である。",""
"0003348539","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","60","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","2","年次別統計表編 大海区別漁業就業者数（全国） 自営漁業のみ","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","年次別統計表編","大海区別漁業就業者数（全国）","自営漁業のみ","","１　2011、2012年は、岩手県、宮城県及び福島県を除く値である。",""
"0003348540","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","60","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","2","年次別統計表編 大海区別漁業就業者数（全国） 漁業雇われ","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","年次別統計表編","大海区別漁業就業者数（全国）","漁業雇われ","","１　2011、2012年は、岩手県、宮城県及び福島県を除く値である。",""
"0003348482","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","36","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","3","2015年統計表　全国編 世帯員数（個人経営体出身）","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","2015年統計表　全国編","世帯員数（個人経営体出身）","","","",""
"0003348488","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","40","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","3","2015年統計表　大海区編 世帯員数(個人経営体出身）","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","2015年統計表　大海区編","世帯員数(個人経営体出身）","","","",""
"0003348532","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","18","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","3","年次別統計表編 漁業経営体数（全国）","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","年次別統計表編","漁業経営体数（全国）","","","１　2011、2012年は、岩手県、宮城県及び福島県を除く値である。",""
"0003348533","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","54","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","4","年次別統計表編 男女別・年齢区分別世帯員数（個人経営体出身）（全国）","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","年次別統計表編","男女別・年齢区分別世帯員数（個人経営体出身）（全国）","","","１　2011、2012年は、岩手県、宮城県及び福島県を除く値である。",""
"0003348489","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","140","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","4-1","2015年統計表　大海区編 漁業就業者数（年齢階層別男女別）－漁業就業者数 総数 総数","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","2015年統計表　大海区編","漁業就業者数（年齢階層別男女別）－漁業就業者数","総数","総数","",""
"0003348510","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","140","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","4-1","2015年統計表　大海区編 漁業就業者数（年齢階層別男女別）－漁業就業者数 総数 男","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","2015年統計表　大海区編","漁業就業者数（年齢階層別男女別）－漁業就業者数","総数","男","",""
"0003348511","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","140","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","4-1","2015年統計表　大海区編 漁業就業者数（年齢階層別男女別）－漁業就業者数 総数 女","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","2015年統計表　大海区編","漁業就業者数（年齢階層別男女別）－漁業就業者数","総数","女","",""
"0003348512","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","160","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","4-1","2015年統計表　大海区編 漁業就業者数（年齢階層別男女別）－漁業就業者数 自営漁業のみ","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","2015年統計表　大海区編","漁業就業者数（年齢階層別男女別）－漁業就業者数","自営漁業のみ","","",""
"0003348513","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","160","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","4-1","2015年統計表　大海区編 漁業就業者数（年齢階層別男女別）－漁業就業者数 漁業雇われ","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","2015年統計表　大海区編","漁業就業者数（年齢階層別男女別）－漁業就業者数","漁業雇われ","","",""
"0003348514","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","160","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","4-2","2015年統計表　大海区編 漁業就業者数（年齢階層別男女別）－漁業就業者数(個人経営体出身) 総数","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","2015年統計表　大海区編","漁業就業者数（年齢階層別男女別）－漁業就業者数(個人経営体出身)","総数","","",""
"0003348515","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","160","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","4-2","2015年統計表　大海区編 漁業就業者数（年齢階層別男女別）－漁業就業者数(個人経営体出身) 自営漁業のみ・自営漁業と漁業雇われ別漁業就業者数 自営漁業のみ","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","2015年統計表　大海区編","漁業就業者数（年齢階層別男女別）－漁業就業者数(個人経営体出身)","自営漁業のみ・自営漁業と漁業雇われ別漁業就業者数","自営漁業のみ","",""
"0003348516","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","160","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","4-2","2015年統計表　大海区編 漁業就業者数（年齢階層別男女別）－漁業就業者数(個人経営体出身) 自営漁業のみ・自営漁業と漁業雇われ別漁業就業者数 自営漁業と漁業雇われ－計","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","2015年統計表　大海区編","漁業就業者数（年齢階層別男女別）－漁業就業者数(個人経営体出身)","自営漁業のみ・自営漁業と漁業雇われ別漁業就業者数","自営漁業と漁業雇われ－計","",""
"0003348517","漁業就業動向調査 確報 平成27年漁業就業動向調査報告書","年次","201501-201512","2019-10-18","0","該当なし","160","2019-10-19","","00500213","漁業構造動態調査","00500","農林水産省","4-2","2015年統計表　大海区編 漁業就業者数（年齢階層別男女別）－漁業就業者数(個人経営体出身) 自営漁業のみ・自営漁業と漁業雇われ別漁業就業者数 自営漁業と漁業雇われ－自営漁業が主","04","農林水産業","04","水産業","漁業就業動向調査","確報","平成27年漁業就業動向調査報告書","2015年統計表　大海区編","漁業就業者数（年齢階層別男女別）－漁業就業者数(個人経営体出身)","自営漁業のみ・自営漁業と漁業雇われ別漁業就業者数","自営漁業と漁業雇われ－自営漁業が主","",""
