"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4"
"0003032603","平成21年経済センサス-基礎調査 事業所に関する集計","-","200907","2011-06-03","0","該当なし","274329","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","03802","産業（小分類），開設時期（14区分），本所・支所（３区分），従業者規模（10区分）別民営事業所数－全国","07","企業・家計・経済","01","企業活動","平成21年経済センサス-基礎調査","事業所に関する集計","産業（小分類），開設時期（14区分），本所・支所（３区分），従業者規模（10区分）別民営事業所数－全国","","","","",""
"0003032604","平成21年経済センサス-基礎調査 事業所に関する集計","-","200907","2011-06-03","0","該当なし","776454","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","03803","産業（小分類），開設時期（14区分），本所・支所（３区分），従業者規模（10区分），男女別従業者数－全国","07","企業・家計・経済","01","企業活動","平成21年経済センサス-基礎調査","事業所に関する集計","産業（小分類），開設時期（14区分），本所・支所（３区分），従業者規模（10区分），男女別従業者数－全国","","","","",""
"0003032606","平成21年経済センサス-基礎調査 事業所に関する集計","-","200907","2011-06-03","0","該当なし","164332","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","04000","産業（中分類），開設時期（14区分），資本金階級（10区分），単独・本所（２区分）別民営事業所数及び男女別従業者数（外国の会社を除く会社の単独及び本所事業所）－全国","07","企業・家計・経済","01","企業活動","平成21年経済センサス-基礎調査","事業所に関する集計","産業（中分類），開設時期（14区分），資本金階級（10区分），単独・本所（２区分）別民営事業所数及び男女別従業者数（外国の会社を除く会社の単独及び本所事業所）－全国","","","","",""
"0003032607","平成21年経済センサス-基礎調査 事業所に関する集計","-","200907","2011-06-03","0","該当なし","157996","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","04201","産業（小分類），経営組織（４区分），本所・支所（３区分），存続・新設・廃業別民営事業所数及び男女別従業者数－全国","07","企業・家計・経済","01","企業活動","平成21年経済センサス-基礎調査","事業所に関する集計","産業（小分類），経営組織（４区分），本所・支所（３区分），存続・新設・廃業別民営事業所数及び男女別従業者数－全国","","","","",""
"0003032608","平成21年経済センサス-基礎調査 事業所に関する集計","-","200907","2011-06-03","0","該当なし","356995","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","04202","産業（小分類），従業者規模（10区分），本所・支所（３区分），存続・新設・廃業別民営事業所数及び男女別従業者数－全国","07","企業・家計・経済","01","企業活動","平成21年経済センサス-基礎調査","事業所に関する集計","産業（小分類），従業者規模（10区分），本所・支所（３区分），存続・新設・廃業別民営事業所数及び男女別従業者数－全国","","","","",""
"0003032615","平成21年経済センサス-基礎調査 事業所に関する集計","-","200907","2011-06-03","0","該当なし","67933","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","04600","産業（中分類），資本金階級（10区分），単独・本所（２区分），存続・新設・廃業別民営事業所数及び男女別従業者数（外国の会社を除く会社の単独及び本所事業所）－全国","07","企業・家計・経済","01","企業活動","平成21年経済センサス-基礎調査","事業所に関する集計","産業（中分類），資本金階級（10区分），単独・本所（２区分），存続・新設・廃業別民営事業所数及び男女別従業者数（外国の会社を除く会社の単独及び本所事業所）－全国","","","","",""
"0003032616","平成21年経済センサス-基礎調査 事業所に関する集計","-","200907","2011-06-03","0","該当なし","8434136","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","04700","産業（大分類），資本金階級（10区分），単独・本所（２区分），存続・新設・廃業別民営事業所数及び男女別従業者数（外国の会社を除く会社の単独及び本所事業所）－全国，都道府県，市区町村","07","企業・家計・経済","01","企業活動","平成21年経済センサス-基礎調査","事業所に関する集計","産業（大分類），資本金階級（10区分），単独・本所（２区分），存続・新設・廃業別民営事業所数及び男女別従業者数（外国の会社を除く会社の単独及び本所事業所）－全国，都道府県，市区町村","","","","",""
"0003032609","平成21年経済センサス-基礎調査 事業所に関する集計","-","200907","2011-06-03","0","該当なし","47459","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","04800","存続・新設・廃業別民営事業所数及び男女別従業者数－全国，都道府県，市区町村，14大都市圏","07","企業・家計・経済","01","企業活動","平成21年経済センサス-基礎調査","事業所に関する集計","存続・新設・廃業別民営事業所数及び男女別従業者数－全国，都道府県，市区町村，14大都市圏","","","","",""
"0003032535","平成21年経済センサス-基礎調査 事業所に関する集計","-","200907","2011-06-03","0","該当なし","271432","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","10300","産業（中分類）別全事業所数，男女別従業者数及び常用雇用者数－都道府県内ブロック","07","企業・家計・経済","01","企業活動","平成21年経済センサス-基礎調査","事業所に関する集計","産業（中分類）別全事業所数，男女別従業者数及び常用雇用者数－都道府県内ブロック","","","","",""
"0003032545","平成21年経済センサス-基礎調査 事業所に関する集計","-","200907","2011-06-03","0","該当なし","249454","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","10801","産業（中分類），従業者規模（10区分），経営組織（２区分）別全事業所数－都道府県，県庁所在市，人口30万人以上市","07","企業・家計・経済","01","企業活動","平成21年経済センサス-基礎調査","事業所に関する集計","産業（中分類），従業者規模（10区分），経営組織（２区分）別全事業所数－都道府県，県庁所在市，人口30万人以上市","","","","",""
