"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_CATEGORY","TITLE"
"0003273449","保護統計 保護観察所","月次","201801","2024-08-26","0","都道府県","127320","2024-09-04","","00250007","保護統計調査","00250","法務省","30-01-1","保護観察 保護観察所別　保護観察の開始及び終了人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　保護観察の開始及び終了人員","（2007年から2008年の統計表についての注）<br>　１　「1号観察」は，家庭裁判所の決定により保護観察に付された者に対する保護観察である。<br>　２　「2号観察」は，地方委員会（地方更生保護委員会の略。以下同じ。）の決定により少年院からの仮退院を許された者に対する保護観察である。<br>　３　「3号観察」は，地方委員会の決定により仮釈放を許された者に対する保護観察である。<br>　４　「4号観察」は，裁判所の判決により刑の執行を猶予され，保護観察に付された者に対する保護観察である。<br>　５　「5号観察」は，地方委員会の決定により婦人補導院からの仮退院を許された者に対する保護観察である。<br>　６　「交通」の欄は刑法第208条の2及び車両の運転による同法第211条の罪並びに道路交通法，自動車の保管場所の確保等に関する法律，<br>　道路運送法，道路運送車両法及び自動車損害賠償保障法に定める罪に,「一般」の欄はその他の罪（ぐ犯を含む。）に係る人員である。<br>　７　2号観察のうち「長期」の欄は少年院における長期処遇に，「短期」の欄は同一般短期・特修短期処遇に係る人員である。<br>","保護観察",""
"0003273452","保護統計 保護観察所","月次","201801","2024-08-26","0","全国","211110","2024-09-04","","00250007","保護統計調査","00250","法務省","30-01-2","保護観察 保護観察所別　保護観察の開始人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　保護観察の開始人員","（2007年から2008年の統計表についての注）<br>　１　「1号観察」は，家庭裁判所の決定により保護観察に付された者に対する保護観察である。<br>　２　「2号観察」は，地方委員会（地方更生保護委員会の略。以下同じ。）の決定により少年院からの仮退院を許された者に対する保護観察である。<br>　３　「3号観察」は，地方委員会の決定により仮釈放を許された者に対する保護観察である。<br>　４　「4号観察」は，裁判所の判決により刑の執行を猶予され，保護観察に付された者に対する保護観察である。<br>　５　「5号観察」は，地方委員会の決定により婦人補導院からの仮退院を許された者に対する保護観察である。<br>　６　「交通」の欄は刑法第208条の2及び車両の運転による同法第211条の罪並びに道路交通法，自動車の保管場所の確保等に関する法律，<br>　道路運送法，道路運送車両法及び自動車損害賠償保障法に定める罪に,「一般」の欄はその他の罪（ぐ犯を含む。）に係る人員である。<br>　７　2号観察のうち「長期」の欄は少年院における長期処遇に，「短期」の欄は同一般短期・特修短期処遇に係る人員である。<br>","保護観察",""
"0003273452","保護統計 保護観察所","月次","201801","2024-08-26","0","都道府県","211110","2024-09-04","","00250007","保護統計調査","00250","法務省","30-01-2","保護観察 保護観察所別　保護観察の開始人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　保護観察の開始人員","（2007年から2008年の統計表についての注）<br>　１　「1号観察」は，家庭裁判所の決定により保護観察に付された者に対する保護観察である。<br>　２　「2号観察」は，地方委員会（地方更生保護委員会の略。以下同じ。）の決定により少年院からの仮退院を許された者に対する保護観察である。<br>　３　「3号観察」は，地方委員会の決定により仮釈放を許された者に対する保護観察である。<br>　４　「4号観察」は，裁判所の判決により刑の執行を猶予され，保護観察に付された者に対する保護観察である。<br>　５　「5号観察」は，地方委員会の決定により婦人補導院からの仮退院を許された者に対する保護観察である。<br>　６　「交通」の欄は刑法第208条の2及び車両の運転による同法第211条の罪並びに道路交通法，自動車の保管場所の確保等に関する法律，<br>　道路運送法，道路運送車両法及び自動車損害賠償保障法に定める罪に,「一般」の欄はその他の罪（ぐ犯を含む。）に係る人員である。<br>　７　2号観察のうち「長期」の欄は少年院における長期処遇に，「短期」の欄は同一般短期・特修短期処遇に係る人員である。<br>","保護観察",""
"0003273455","保護統計 保護観察所","月次","201801","2024-08-26","0","全国","192200","2024-09-04","","00250007","保護統計調査","00250","法務省","30-01-3","保護観察 保護観察所別　１号観察及び２号観察の保護観察終了人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　１号観察及び２号観察の保護観察終了人員","（2007年から2008年の統計表についての注）<br>　１　「1号観察」は，家庭裁判所の決定により保護観察に付された者に対する保護観察である。<br>　２　「2号観察」は，地方委員会（地方更生保護委員会の略。以下同じ。）の決定により少年院からの仮退院を許された者に対する保護観察である。<br>　３　「交通」の欄は刑法第208条の2及び車両の運転による同法第211条の罪並びに道路交通法，自動車の保管場所の確保等に関する法律，<br>　道路運送法，道路運送車両法及び自動車損害賠償保障法に定める罪に,「一般」の欄はその他の罪（ぐ犯を含む。）に係る人員である。<br>　４　2号観察のうち「長期」の欄は少年院における長期処遇に，「短期」の欄は同一般短期・特修短期処遇に係る人員である。<br>　５　「５号観察」は，地方委員会の決定により婦人補導院からの仮退院を許された者に対する保護観察である。<br>　６　「交通」の欄は刑法第208条の2及び車両の運転による同法第211条の罪並びに道路交通法，自動車の保管場所の確保等に関する法律，道路運送法，<br>　道路運送車両法及び自動車損害賠償保障法に定める罪に,「一般」の欄はその他の罪（ぐ犯を含む。）に係る人員である。<br>　７ 「長期」の欄は少年院における長期処遇に，「一般短期」の欄は同一般短期処遇に，「特修短期」の欄は同特修短期処遇に係る人員である。<br>","保護観察",""
"0003273455","保護統計 保護観察所","月次","201801","2024-08-26","0","都道府県","192200","2024-09-04","","00250007","保護統計調査","00250","法務省","30-01-3","保護観察 保護観察所別　１号観察及び２号観察の保護観察終了人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　１号観察及び２号観察の保護観察終了人員","（2007年から2008年の統計表についての注）<br>　１　「1号観察」は，家庭裁判所の決定により保護観察に付された者に対する保護観察である。<br>　２　「2号観察」は，地方委員会（地方更生保護委員会の略。以下同じ。）の決定により少年院からの仮退院を許された者に対する保護観察である。<br>　３　「交通」の欄は刑法第208条の2及び車両の運転による同法第211条の罪並びに道路交通法，自動車の保管場所の確保等に関する法律，<br>　道路運送法，道路運送車両法及び自動車損害賠償保障法に定める罪に,「一般」の欄はその他の罪（ぐ犯を含む。）に係る人員である。<br>　４　2号観察のうち「長期」の欄は少年院における長期処遇に，「短期」の欄は同一般短期・特修短期処遇に係る人員である。<br>　５　「５号観察」は，地方委員会の決定により婦人補導院からの仮退院を許された者に対する保護観察である。<br>　６　「交通」の欄は刑法第208条の2及び車両の運転による同法第211条の罪並びに道路交通法，自動車の保管場所の確保等に関する法律，道路運送法，<br>　道路運送車両法及び自動車損害賠償保障法に定める罪に,「一般」の欄はその他の罪（ぐ犯を含む。）に係る人員である。<br>　７ 「長期」の欄は少年院における長期処遇に，「一般短期」の欄は同一般短期処遇に，「特修短期」の欄は同特修短期処遇に係る人員である。<br>","保護観察",""
"0003273457","保護統計 保護観察所","月次","201801","2024-08-26","0","全国","292082","2024-09-04","","00250007","保護統計調査","00250","法務省","30-01-4","保護観察 保護観察所別　月末現在保護観察中の人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　月末現在保護観察中の人員","（2007年から2008年の統計表についての注）<br>　１　「1号観察」は，家庭裁判所の決定により保護観察に付された者に対する保護観察である。<br>　２　「2号観察」は，地方委員会（地方更生保護委員会の略。以下同じ。）の決定により少年院からの仮退院を許された者に対する保護観察である。<br>　３　「3号観察」は，地方委員会の決定により仮釈放を許された者に対する保護観察である。<br>　４　「4号観察」は，裁判所の判決により刑の執行を猶予され，保護観察に付された者に対する保護観察である。<br>　５　「5号観察」は，地方委員会の決定により婦人補導院からの仮退院を許された者に対する保護観察である。<br>　６　「交通」の欄は刑法第208条の2及び車両の運転による同法第211条の罪並びに道路交通法，自動車の保管場所の確保等に関する法律，<br>　道路運送法，道路運送車両法及び自動車損害賠償保障法に定める罪に,「一般」の欄はその他の罪（ぐ犯を含む。）に係る人員である。<br>　７ 2号観察のうち「長期」の欄は少年院における長期処遇に，「短期」の欄は同一般短期・特修短期処遇に係る人員である。<br>　８　「法42条の2の停止」の欄は，犯罪者予防更生法第42条の2第1項の規定により保護観察を停止されている人員である。","保護観察",""
"0003273457","保護統計 保護観察所","月次","201801","2024-08-26","0","都道府県","292082","2024-09-04","","00250007","保護統計調査","00250","法務省","30-01-4","保護観察 保護観察所別　月末現在保護観察中の人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　月末現在保護観察中の人員","（2007年から2008年の統計表についての注）<br>　１　「1号観察」は，家庭裁判所の決定により保護観察に付された者に対する保護観察である。<br>　２　「2号観察」は，地方委員会（地方更生保護委員会の略。以下同じ。）の決定により少年院からの仮退院を許された者に対する保護観察である。<br>　３　「3号観察」は，地方委員会の決定により仮釈放を許された者に対する保護観察である。<br>　４　「4号観察」は，裁判所の判決により刑の執行を猶予され，保護観察に付された者に対する保護観察である。<br>　５　「5号観察」は，地方委員会の決定により婦人補導院からの仮退院を許された者に対する保護観察である。<br>　６　「交通」の欄は刑法第208条の2及び車両の運転による同法第211条の罪並びに道路交通法，自動車の保管場所の確保等に関する法律，<br>　道路運送法，道路運送車両法及び自動車損害賠償保障法に定める罪に,「一般」の欄はその他の罪（ぐ犯を含む。）に係る人員である。<br>　７ 2号観察のうち「長期」の欄は少年院における長期処遇に，「短期」の欄は同一般短期・特修短期処遇に係る人員である。<br>　８　「法42条の2の停止」の欄は，犯罪者予防更生法第42条の2第1項の規定により保護観察を停止されている人員である。","保護観察",""
"0003273480","保護統計 保護観察所","月次","201801","2024-08-26","0","全国","182900","2024-09-04","","00250007","保護統計調査","00250","法務省","30-01-5","生活環境調整 保護観察所別　収容中の生活環境調整の開始・終了人員及び施設種別開始人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　収容中の生活環境調整の開始・終了人員及び施設種別開始人員","（2008年の統計表についての注）<br>　１　少年院在院者欄中の「長期」の欄は少年院における長期処遇に，「一般短期」の欄は同一般短期処遇に，「特修短期」の欄は同特修短期処遇に係る人員である。<br>　２　開始欄中の「移行」の欄は，少年院在院中に短期又は長期処遇から移行したものを示している。<br>","生活環境調整",""
"0003273480","保護統計 保護観察所","月次","201801","2024-08-26","0","都道府県","182900","2024-09-04","","00250007","保護統計調査","00250","法務省","30-01-5","生活環境調整 保護観察所別　収容中の生活環境調整の開始・終了人員及び施設種別開始人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察所別　収容中の生活環境調整の開始・終了人員及び施設種別開始人員","（2008年の統計表についての注）<br>　１　少年院在院者欄中の「長期」の欄は少年院における長期処遇に，「一般短期」の欄は同一般短期処遇に，「特修短期」の欄は同特修短期処遇に係る人員である。<br>　２　開始欄中の「移行」の欄は，少年院在院中に短期又は長期処遇から移行したものを示している。<br>","生活環境調整",""
"0003273483","保護統計 保護観察所","月次","201801","2024-01-25","0","該当なし","31356","2024-09-04","","00250007","保護統計調査","00250","法務省","30-01-6","補導援護・救護及び更生緊急保護 更生緊急保護の申出並びに自庁による補導援護・救護及び更生緊急保護の実施人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","更生緊急保護の申出並びに自庁による補導援護・救護及び更生緊急保護の実施人員","（2007年から2008年の統計表についての注）<br>　１「1号観察」は，家庭裁判所の決定により保護観察に付された者に対する保護観察である。<br>　２「2号観察」は，地方委員会（地方更生保護委員会の略。以下同じ。）の決定により少年院からの仮退院を許された者に対する保護観察である。<br>　３「3号観察」は，地方委員会の決定により仮釈放を許された者に対する保護観察である。<br>　４「4号観察」は，裁判所の判決により刑の執行を猶予され，保護観察に付された者に対する保護観察である。<br>　５「5号観察」は，地方委員会の決定により婦人補導院からの仮退院を許された者に対する保護観察である。","補導援護・救護及び更生緊急保護",""
"0003273485","保護統計 保護観察所","月次","201801","2024-08-26","0","該当なし","50126","2024-09-04","","00250007","保護統計調査","00250","法務省","30-01-7","補導援護・救護及び更生緊急保護 委託による補導援護・救護及び更生緊急保護の実施人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","委託による補導援護・救護及び更生緊急保護の実施人員","（2007年から2008年の統計表についての注）<br>　１「1号観察」は，家庭裁判所の決定により保護観察に付された者に対する保護観察である。<br>　２「2号観察」は，地方委員会（地方更生保護委員会の略。以下同じ。）の決定により少年院からの仮退院を許された者に対する保護観察である。<br>　３「3号観察」は，地方委員会の決定により仮釈放を許された者に対する保護観察である。<br>　４「4号観察」は，裁判所の判決により刑の執行を猶予され，保護観察に付された者に対する保護観察である。<br>　５「5号観察」は，地方委員会の決定により婦人補導院からの仮退院を許された者に対する保護観察である。","補導援護・救護及び更生緊急保護",""
"0003273441","保護統計 恩赦","年次","0","2023-07-31","0","全国","27993","2024-09-04","","00250007","保護統計調査","00250","法務省","","","14","司法・安全・環境","01","司法","保護統計","恩赦","上申庁別　常時恩赦の受理及び処理人員","（注）1　刑務所、拘置所及び検察庁については、恩赦の上申があった庁のみ計上している。<br>　2　既済の欄の「その他」は、死亡等によるものである。","","上申庁別　常時恩赦の受理及び処理人員"
"0003273441","保護統計 恩赦","年次","0","2023-07-31","0","都道府県","27993","2024-09-04","","00250007","保護統計調査","00250","法務省","","","14","司法・安全・環境","01","司法","保護統計","恩赦","上申庁別　常時恩赦の受理及び処理人員","（注）1　刑務所、拘置所及び検察庁については、恩赦の上申があった庁のみ計上している。<br>　2　既済の欄の「その他」は、死亡等によるものである。","","上申庁別　常時恩赦の受理及び処理人員"
"0003273442","保護統計 恩赦","年次","0","2023-07-31","0","該当なし","544","2024-09-04","","00250007","保護統計調査","00250","法務省","","","14","司法・安全・環境","01","司法","保護統計","恩赦","上申庁別　恩赦出願期間短縮願の受理及び処理人員","","","上申庁別　恩赦出願期間短縮願の受理及び処理人員"
