"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3","TITLE","TITLE_SPEC.TABLE_EXPLANATION"
"0003037867","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1716","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 16歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","男","16歳","","",""
"0003037868","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1598","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 17歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","男","17歳","","",""
"0003037869","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","792","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 5歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","女","5歳","","",""
"0003037870","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1000","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 6歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","女","6歳","","",""
"0003037871","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1176","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 7歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","女","7歳","","",""
"0003037872","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1260","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 8歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","女","8歳","","",""
"0003037873","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1440","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 9歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","女","9歳","","",""
"0003037874","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1632","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 10歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","女","10歳","","",""
"0003037875","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1568","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 11歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","女","11歳","","",""
"0003037876","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1600","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 12歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","女","12歳","","",""
"0003037877","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1380","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 13歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","女","13歳","","",""
"0003037878","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1276","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 14歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","女","14歳","","",""
"0003037879","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1204","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 15歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","女","15歳","","",""
"0003037880","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1161","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 16歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","女","16歳","","",""
"0003037881","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","1144","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 17歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長と座高の相関表（‰）","女","17歳","","",""
"0003037882","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","78","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値 男 5歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長別　座高の平均値","男","5歳","","",""
"0003037883","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","80","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値 男 6歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長別　座高の平均値","男","6歳","","",""
"0003037884","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","88","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値 男 7歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長別　座高の平均値","男","7歳","","",""
"0003037885","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","86","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値 男 8歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長別　座高の平均値","男","8歳","","",""
"0003037886","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","92","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値 男 9歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長別　座高の平均値","男","9歳","","",""
"0003037887","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","98","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値 男 10歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長別　座高の平均値","男","10歳","","",""
"0003037888","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","110","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値 男 11歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長別　座高の平均値","男","11歳","","",""
"0003037889","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","112","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値 男 12歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長別　座高の平均値","男","12歳","","",""
"0003037890","学校保健統計調査 平成１８年度 閲覧公表","年度次","200604-200703","2011-03-25","0","該当なし","114","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値 男 13歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成１８年度","閲覧公表","身長別　座高の平均値","男","13歳","","",""
