"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_EXPLANATION"
"0003082646","社会教育調査 年次統計","-","0","2013-03-29","0","該当なし","198","2018-06-07","","00400004","社会教育調査","00400","文部科学省","1","施設数の推移","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","年次統計","","","施設数の推移","","","",""
"0003082647","社会教育調査 年次統計","-","0","2013-03-29","0","該当なし","424","2018-06-07","","00400004","社会教育調査","00400","文部科学省","1","種類別民間体育施設数の推移","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","年次統計","","","種類別民間体育施設数の推移","","","",""
"0003082666","社会教育調査 年次統計","-","0","2013-03-29","0","該当なし","180","2018-06-07","","00400004","社会教育調査","00400","文部科学省","1","種類別博物館数の推移","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","年次統計","","","種類別博物館数の推移","","","",""
"0003082610","社会教育調査 年次統計","-","0","2013-03-29","0","該当なし","216","2013-05-20","","00400004","社会教育調査","00400","文部科学省","10","図書の貸出業務の実施状況の推移","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","年次統計","","","図書の貸出業務の実施状況の推移","","","",""
"0003082667","社会教育調査 年次統計","-","0","2013-03-29","0","該当なし","216","2018-06-07","","00400004","社会教育調査","00400","文部科学省","2","職員数の推移（計）（単位：人）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","年次統計","","","職員数の推移（計）（単位：人）","","","",""
"0003082889","社会教育調査 年次統計","-","0","2013-03-29","0","該当なし","648","2018-06-07","","00400004","社会教育調査","00400","文部科学省","2","職員数の推移（専任・兼任・非常勤）（単位：人）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","年次統計","","","職員数の推移（専任・兼任・非常勤）（単位：人）","","","",""
"0003082608","社会教育調査 年次統計","-","0","2013-03-29","0","該当なし","180","2013-05-17","","00400004","社会教育調査","00400","文部科学省","3","学級・講座数の推移（単位：件）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","年次統計","","","学級・講座数の推移（単位：件）","","","",""
"0003082628","社会教育調査 年次統計","-","0","2013-03-29","0","該当なし","150","2013-05-20","","00400004","社会教育調査","00400","文部科学省","4","学級・講座の受講者数の推移（単位：人）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","年次統計","","","学級・講座の受講者数の推移（単位：人）","","","",""
"0003082648","社会教育調査 年次統計","-","0","2013-03-29","0","該当なし","195","2013-05-17","","00400004","社会教育調査","00400","文部科学省","5","諸集会の件数の推移（単位：件）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","年次統計","","","諸集会の件数の推移（単位：件）","","","",""
"0003082668","社会教育調査 年次統計","-","0","2013-03-29","0","該当なし","169","2013-05-17","","00400004","社会教育調査","00400","文部科学省","6","諸集会の参加者数の推移（単位：人）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","年次統計","","","諸集会の参加者数の推移（単位：人）","","","",""
"0003082609","社会教育調査 年次統計","-","0","2013-03-29","0","該当なし","180","2013-05-17","","00400004","社会教育調査","00400","文部科学省","7","利用者数の推移（単位：千人）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","年次統計","","","利用者数の推移（単位：千人）","","","",""
"0003082629","社会教育調査 年次統計","-","0","2013-03-29","0","該当なし","90","2013-05-17","","00400004","社会教育調査","00400","文部科学省","8","博物館及び博物館類似施設における入館者数の推移（単位：千人）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","年次統計","","","博物館及び博物館類似施設における入館者数の推移（単位：千人）","","","",""
"0003082649","社会教育調査 年次統計","-","0","2013-03-29","0","該当なし","90","2013-05-16","","00400004","社会教育調査","00400","文部科学省","9","博物館及び博物館類似施設における1館当たりの入館者数の推移（単位：人）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","年次統計","","","博物館及び博物館類似施設における1館当たりの入館者数の推移（単位：人）","","","",""
"0003021791","社会教育調査 平成２０年度 総括表","-","0","2010-04-06","0","該当なし","160","2011-03-11","","00400004","社会教育調査","00400","文部科学省","","","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２０年度","総括表","","総括表","","総括表","",""
"0003021437","社会教育調査 平成２０年度 統計表 図書館調査","-","0","2010-04-06","0","該当なし","1776","2011-03-11","","00400004","社会教育調査","00400","文部科学省","62","設置者別指定管理者別図書館数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２０年度","統計表","図書館調査","設置者別指定管理者別図書館数","","","",""
"0003021438","社会教育調査 平成２０年度 統計表 図書館調査","-","0","2010-04-06","0","該当なし","624","2011-03-11","","00400004","社会教育調査","00400","文部科学省","63","設置者別所管別図書館数（公立のみ）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２０年度","統計表","図書館調査","設置者別所管別図書館数（公立のみ）","","","",""
"0003021439","社会教育調査 平成２０年度 統計表 図書館調査","-","0","2010-04-06","0","該当なし","672","2011-03-11","","00400004","社会教育調査","00400","文部科学省","64","設置者別本館・分館別図書館数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２０年度","統計表","図書館調査","設置者別本館・分館別図書館数","","","",""
"0003021440","社会教育調査 平成２０年度 統計表 図書館調査","-","0","2010-04-06","0","該当なし","576","2011-03-11","","00400004","社会教育調査","00400","文部科学省","65","市（区）町村立図書館の設置状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２０年度","統計表","図書館調査","市（区）町村立図書館の設置状況","","","",""
"0003021441","社会教育調査 平成２０年度 統計表 図書館調査","-","0","2010-04-06","0","該当なし","1155","2019-11-12","","00400004","社会教育調査","00400","文部科学省","66","図書館の職員数（全国）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２０年度","統計表","図書館調査","図書館の職員数（全国）","","","",""
"0003021442","社会教育調査 平成２０年度 統計表 図書館調査","-","0","2010-04-06","0","該当なし","2736","2019-11-12","","00400004","社会教育調査","00400","文部科学省","67","図書館の職員数（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２０年度","統計表","図書館調査","図書館の職員数（都道府県別）","","","",""
