"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3"
"0000150073","人口推計 平成6年10月1日現在推計人口","-","199410","2007-10-03","0","該当なし","864","2023-06-08","","00200524","人口推計","00200","総務省","01302","男女別（３），人口数（平成５・６年１０月１日現在）自然増加・社会増加・国籍の異動による純増・増加の計－日本人人口，全国・都道府県","02","人口・世帯","01","人口","人口推計","平成6年10月1日現在推計人口","男女別（３），人口数（平成５・６年１０月１日現在）自然増加・社会増加・国籍の異動による純増・増加の計－日本人人口，全国・都道府県","","",""
"0000150074","人口推計 平成6年10月1日現在推計人口","-","199410","2007-10-03","0","該当なし","576","2023-06-08","","00200524","人口推計","00200","総務省","014","男女別（３），出生児数，死亡者数，－日本人・外国人，全国・都道府県","02","人口・世帯","01","人口","人口推計","平成6年10月1日現在推計人口","男女別（３），出生児数，死亡者数，－日本人・外国人，全国・都道府県","","",""
"0000150075","人口推計 平成6年10月1日現在推計人口","-","199410","2007-10-03","0","該当なし","288","2023-06-08","","00200524","人口推計","00200","総務省","015","男女別（３），都道府県間転出入者数（平成５年１０月－６年３月）－日本人，全国・都道府県","02","人口・世帯","01","人口","人口推計","平成6年10月1日現在推計人口","男女別（３），都道府県間転出入者数（平成５年１０月－６年３月）－日本人，全国・都道府県","","",""
"0000150076","人口推計 平成6年10月1日現在推計人口","-","199410","2007-10-03","0","該当なし","288","2023-06-08","","00200524","人口推計","00200","総務省","016","男女別（３），出入国者数－日本人，全国・都道府県","02","人口・世帯","01","人口","人口推計","平成6年10月1日現在推計人口","男女別（３），出入国者数－日本人，全国・都道府県","","",""
"0000150077","人口推計 平成6年10月1日現在推計人口","-","199410","2007-10-03","0","該当なし","2592","2023-06-08","","00200524","人口推計","00200","総務省","017","男女別（３），年齢５歳階級別人口－総人口，全国・都道府県","02","人口・世帯","01","人口","人口推計","平成6年10月1日現在推計人口","男女別（３），年齢５歳階級別人口－総人口，全国・都道府県","","",""
"0000150078","人口推計 平成6年10月1日現在推計人口","-","199410","2007-10-03","0","該当なし","576","2023-06-08","","00200524","人口推計","00200","総務省","018","男女別（３），年齢３区分別人口－総人口，全国・都道府県","02","人口・世帯","01","人口","人口推計","平成6年10月1日現在推計人口","男女別（３），年齢３区分別人口－総人口，全国・都道府県","","",""
"0000150079","人口推計 平成6年10月1日現在推計人口","-","199410","2007-10-03","0","該当なし","576","2023-06-08","","00200524","人口推計","00200","総務省","019","男女別（３），年齢３区分別人口の割合－総人口，全国・都道府県","02","人口・世帯","01","人口","人口推計","平成6年10月1日現在推計人口","男女別（３），年齢３区分別人口の割合－総人口，全国・都道府県","","",""
"0000150080","人口推計 平成6年10月1日現在推計人口","-","199410","2007-10-03","0","該当なし","192","2023-06-08","","00200524","人口推計","00200","総務省","R01","[参考表]住民基本台帳に基づく人口（平成６年３月３１日現在），推計人口（総人口・日本人人口・外国人人口）（平成６年３月３１日現在）","02","人口・世帯","01","人口","人口推計","平成6年10月1日現在推計人口","[参考表]住民基本台帳に基づく人口（平成６年３月３１日現在），推計人口（総人口・日本人人口・外国人人口）（平成６年３月３１日現在）","","",""
"0000150081","人口推計 平成8年10月1日現在推計人口","-","199610","2007-10-03","0","該当なし","736","2023-06-08","","00200524","人口推計","00200","総務省","001","年齢各歳（９２），男女別人口数及び性比－総人口，日本人人口，全国","02","人口・世帯","01","人口","人口推計","平成8年10月1日現在推計人口","年齢各歳（９２），男女別人口数及び性比－総人口，日本人人口，全国","","",""
"0000150082","人口推計 平成8年10月1日現在推計人口","-","199610","2007-10-03","0","該当なし","690","2023-06-08","","00200524","人口推計","00200","総務省","002","年齢５歳階級（４６），男女別（３），年（５），人口数及び割合－総人口（各年１０月１日現在），全国","02","人口・世帯","01","人口","人口推計","平成8年10月1日現在推計人口","年齢５歳階級（４６），男女別（３），年（５），人口数及び割合－総人口（各年１０月１日現在），全国","","",""
"0000150083","人口推計 平成8年10月1日現在推計人口","-","199610","2007-10-03","0","該当なし","87","2023-06-08","","00200524","人口推計","00200","総務省","003","人口及び人口増加（２９），男女別（３）人口数－総人口，日本人人口，外国人人口，全国","02","人口・世帯","01","人口","人口推計","平成8年10月1日現在推計人口","人口及び人口増加（２９），男女別（３）人口数－総人口，日本人人口，外国人人口，全国","","",""
"0000150084","人口推計 平成8年10月1日現在推計人口","-","199610","2007-10-03","0","該当なし","2511","2023-06-08","","00200524","人口推計","00200","総務省","004","年齢各歳（９３），男女別（３），人口・死亡者数・入国超過数及び国籍異動による純増－総人口，日本人人口，全国","02","人口・世帯","01","人口","人口推計","平成8年10月1日現在推計人口","年齢各歳（９３），男女別（３），人口・死亡者数・入国超過数及び国籍異動による純増－総人口，日本人人口，全国","","",""
"0000150085","人口推計 平成8年10月1日現在推計人口","-","199610","2007-10-03","0","該当なし","150","2023-06-08","","00200524","人口推計","00200","総務省","005","年齢５歳階級（２５），男女別（３），死亡者数－日本人，外国人（平成７年１０月－８年９月），全国","02","人口・世帯","01","人口","人口推計","平成8年10月1日現在推計人口","年齢５歳階級（２５），男女別（３），死亡者数－日本人，外国人（平成７年１０月－８年９月），全国","","",""
"0000150086","人口推計 平成8年10月1日現在推計人口","-","199610","2007-10-03","0","該当なし","252","2023-06-08","","00200524","人口推計","00200","総務省","006","年齢５歳階級（２１），日本人・外国人（２），男女別出入国者数，全国","02","人口・世帯","01","人口","人口推計","平成8年10月1日現在推計人口","年齢５歳階級（２１），日本人・外国人（２），男女別出入国者数，全国","","",""
"0000150087","人口推計 平成8年10月1日現在推計人口","-","199610","2007-10-03","0","該当なし","384","2023-06-08","","00200524","人口推計","00200","総務省","007","男女別（３），人口数及び性比－総人口，日本人人口，全国・都道府県","02","人口・世帯","01","人口","人口推計","平成8年10月1日現在推計人口","男女別（３），人口数及び性比－総人口，日本人人口，全国・都道府県","","",""
"0000150088","人口推計 平成8年10月1日現在推計人口","-","199610","2007-10-03","0","該当なし","1440","2023-06-08","","00200524","人口推計","00200","総務省","008","男女別（３），年（５），人口数－総人口，日本人人口，全国・都道府県・都道府県","02","人口・世帯","01","人口","人口推計","平成8年10月1日現在推計人口","男女別（３），年（５），人口数－総人口，日本人人口，全国・都道府県・都道府県","","",""
