"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE","TITLE_SPEC.TABLE_EXPLANATION"
"0003126530","社会保障給付費 平成11年度社会保障給付費","年度次","199904-200003","2016-03-31","0","該当なし","190","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","11","統計表 社会保障財源の項目別推移（平成7～11年度）","15","社会保障・衛生","01","社会保障","社会保障給付費","平成11年度社会保障給付費","統計表","社会保障財源の項目別推移（平成7～11年度）","","","",""
"0003126531","社会保障給付費 平成11年度社会保障給付費","年度次","199904-200003","2016-03-31","0","該当なし","140","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","3","統計表 社会保障給付費と国民所得の対前年度伸び率の推移 1965年以降","15","社会保障・衛生","01","社会保障","社会保障給付費","平成11年度社会保障給付費","統計表","社会保障給付費と国民所得の対前年度伸び率の推移","1965年以降","","",""
"0003126604","社会保障給付費 平成11年度社会保障給付費","年度次","199904-200003","2016-03-31","0","該当なし","42","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","3","統計表 社会保障給付費と国民所得の対前年度伸び率の推移 1964年以前","15","社会保障・衛生","01","社会保障","社会保障給付費","平成11年度社会保障給付費","統計表","社会保障給付費と国民所得の対前年度伸び率の推移","1964年以前","","",""
"0003126526","社会保障給付費 平成11年度社会保障給付費","年度次","199904-200003","2016-03-31","0","該当なし","98","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","4","統計表 1人当たり社会保障給付費と1人当たり国民所得の推移 １人当たり社会保障給付費","15","社会保障・衛生","01","社会保障","社会保障給付費","平成11年度社会保障給付費","統計表","1人当たり社会保障給付費と1人当たり国民所得の推移","１人当たり社会保障給付費","","",""
"0003126606","社会保障給付費 平成11年度社会保障給付費","年度次","199904-200003","2016-03-31","0","該当なし","243","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","5","統計表 高齢者関係給付費の推移","15","社会保障・衛生","01","社会保障","社会保障給付費","平成11年度社会保障給付費","統計表","高齢者関係給付費の推移","","","",""
"0003126631","社会保障給付費 平成11年度社会保障給付費","年度次","199904-200003","2016-03-31","0","該当なし","200","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","6","統計表 児童・家族関係給付費の推移","15","社会保障・衛生","01","社会保障","社会保障給付費","平成11年度社会保障給付費","統計表","児童・家族関係給付費の推移","","","",""
"0003126527","社会保障給付費 平成11年度社会保障給付費","年度次","199904-200003","2016-03-31","0","該当なし","240","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","7","統計表 制度別社会保障給付費の推移","15","社会保障・衛生","01","社会保障","社会保障給付費","平成11年度社会保障給付費","統計表","制度別社会保障給付費の推移","","","",""
"0003126571","社会保障給付費 平成11年度社会保障給付費","年度次","199904-200003","2016-03-31","0","該当なし","340","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","8","統計表 機能別社会保障給付費の推移（平成7～11年度）","15","社会保障・衛生","01","社会保障","社会保障給付費","平成11年度社会保障給付費","統計表","機能別社会保障給付費の推移（平成7～11年度）","","","",""
"0003126528","社会保障給付費 平成11年度社会保障給付費","年度次","199904-200003","2016-03-31","0","該当なし","811","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","9","統計表 平成11年度社会保障費用","15","社会保障・衛生","01","社会保障","社会保障給付費","平成11年度社会保障給付費","統計表","平成11年度社会保障費用","","","",""
"0003126525","社会保障給付費 平成11年度社会保障給付費","年度次","199904-200003","2016-03-31","0","該当なし","109","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障給付費","平成11年度社会保障給付費","統計表","社会保障給付費の部門別推移","1963年以前","","統計表 社会保障給付費の部門別推移 1963年以前",""
"0003126603","社会保障給付費 平成11年度社会保障給付費","年度次","199904-200003","2016-03-31","0","該当なし","396","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障給付費","平成11年度社会保障給付費","統計表","社会保障給付費の部門別推移","1964年以降","","統計表 社会保障給付費の部門別推移 1964年以降",""
"0003126774","社会保障給付費 平成12年度社会保障給付費","年度次","200004-200103","2016-03-31","0","該当なし","407","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","1","統計表 社会保障給付費の部門別推移 1964年以降 社会保障給付額・給付構成割合・対国民所得比","15","社会保障・衛生","01","社会保障","社会保障給付費","平成12年度社会保障給付費","統計表","社会保障給付費の部門別推移","1964年以降","社会保障給付額・給付構成割合・対国民所得比","",""
"0003126793","社会保障給付費 平成12年度社会保障給付費","年度次","200004-200103","2016-03-31","0","該当なし","109","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","1","統計表 社会保障給付費の部門別推移 1963年以前 社会保障給付額・給付構成割合・対国民所得比","15","社会保障・衛生","01","社会保障","社会保障給付費","平成12年度社会保障給付費","統計表","社会保障給付費の部門別推移","1963年以前","社会保障給付額・給付構成割合・対国民所得比","",""
"0003126796","社会保障給付費 平成12年度社会保障給付費","年度次","200004-200103","2016-03-31","0","該当なし","660","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","10","統計表 社会保障財源の項目別推移","15","社会保障・衛生","01","社会保障","社会保障給付費","平成12年度社会保障給付費","統計表","社会保障財源の項目別推移","","","",""
"0003126779","社会保障給付費 平成12年度社会保障給付費","年度次","200004-200103","2016-03-31","0","該当なし","190","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","11","統計表 社会保障財源の項目別推移（平成8～12年度）","15","社会保障・衛生","01","社会保障","社会保障給付費","平成12年度社会保障給付費","統計表","社会保障財源の項目別推移（平成8～12年度）","","","",""
"0003126669","社会保障給付費 平成12年度社会保障給付費","年度次","200004-200103","2016-03-31","0","該当なし","42","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","3","統計表 社会保障給付費と国民所得の対前年度伸び率の推移 1964年以前","15","社会保障・衛生","01","社会保障","社会保障給付費","平成12年度社会保障給付費","統計表","社会保障給付費と国民所得の対前年度伸び率の推移","1964年以前","","",""
"0003126670","社会保障給付費 平成12年度社会保障給付費","年度次","200004-200103","2016-03-31","0","該当なし","144","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","3","統計表 社会保障給付費と国民所得の対前年度伸び率の推移 1965年以降","15","社会保障・衛生","01","社会保障","社会保障給付費","平成12年度社会保障給付費","統計表","社会保障給付費と国民所得の対前年度伸び率の推移","1965年以降","","",""
"0003126775","社会保障給付費 平成12年度社会保障給付費","年度次","200004-200103","2016-03-31","0","該当なし","100","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","4","統計表 1人当たり社会保障給付費と1人当たり国民所得の推移 １人当たり社会保障給付費","15","社会保障・衛生","01","社会保障","社会保障給付費","平成12年度社会保障給付費","統計表","1人当たり社会保障給付費と1人当たり国民所得の推移","１人当たり社会保障給付費","","",""
