"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003408473","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","都道府県","4032","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-2","都道府県別内訳表　　森林組合　　財務 借入金の借入先別金額　長期借入金","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　森林組合　　財務","借入金の借入先別金額　長期借入金","","","",""
"0003408474","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","全国","14832","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-3","都道府県別内訳表　　森林組合　　財務 損益計算書","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　森林組合　　財務","損益計算書","","","",""
"0003408474","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","都道府県","14832","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-3","都道府県別内訳表　　森林組合　　財務 損益計算書","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　森林組合　　財務","損益計算書","","","",""
"0003411312","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","全国","208","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-3","総括表　　森林組合　　財務 借入金の借入先別金額","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","総括表　　森林組合　　財務","借入金の借入先別金額","","","",""
"0003408475","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","全国","1872","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-4","都道府県別内訳表　　森林組合　　財務 剰余金処分の内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　森林組合　　財務","剰余金処分の内訳","","","",""
"0003408475","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","都道府県","1872","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-4","都道府県別内訳表　　森林組合　　財務 剰余金処分の内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　森林組合　　財務","剰余金処分の内訳","","","",""
"0003412253","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","全国","336","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-4","総括表　　森林組合　　財務 損益計算書","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","総括表　　森林組合　　財務","損益計算書","","","",""
"0003408476","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","全国","1296","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-5","都道府県別内訳表　　森林組合　　財務 払込済出資金別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　森林組合　　財務","払込済出資金別組合数","","","",""
"0003408476","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","都道府県","1296","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-5","都道府県別内訳表　　森林組合　　財務 払込済出資金別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　森林組合　　財務","払込済出資金別組合数","","","",""
"0003408409","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","全国","124","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3","総括表　　森林組合　　事業 総事業取扱高集計表","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","総括表　　森林組合　　事業","総事業取扱高集計表","","","",""
"0003408444","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","全国","52","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3","総括表　　生産森林組合 組合員数及び事業従事者数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","総括表　　生産森林組合","組合員数及び事業従事者数","","","",""
"0003408518","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","全国","2304","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3","都道府県別内訳表　　生産森林組合 組合員の状況　組合員数及び事業従事者数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　生産森林組合","組合員の状況　組合員数及び事業従事者数","","","",""
"0003408518","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","都道府県","2304","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3","都道府県別内訳表　　生産森林組合 組合員の状況　組合員数及び事業従事者数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　生産森林組合","組合員の状況　組合員数及び事業従事者数","","","",""
"0003408410","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","全国","32","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","総括表　　森林組合　　事業 指導部門　指導事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","総括表　　森林組合　　事業","指導部門　指導事業","","","",""
"0003408477","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","全国","1152","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","都道府県別内訳表　　森林組合　　事業 指導部門　指導事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　森林組合　　事業","指導部門　指導事業","","","",""
"0003408477","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","都道府県","1152","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","都道府県別内訳表　　森林組合　　事業 指導部門　指導事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　森林組合　　事業","指導部門　指導事業","","","",""
"0003408478","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","全国","432","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","都道府県別内訳表　　森林組合　　事業 指導部門　共同施業規程の制定","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　森林組合　　事業","指導部門　共同施業規程の制定","","","",""
"0003408478","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","都道府県","432","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","都道府県別内訳表　　森林組合　　事業 指導部門　共同施業規程の制定","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　森林組合　　事業","指導部門　共同施業規程の制定","","","",""
"0003408479","森林組合一斉調査 確報 森林組合統計","年度次","0","2020-03-03","0","全国","1152","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","都道府県別内訳表　　森林組合　　事業 指導部門　共同施業規程の制定　協定内容","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","森林組合統計","都道府県別内訳表　　森林組合　　事業","指導部門　共同施業規程の制定　協定内容","","","",""
