"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3","TITLE_SPEC.TABLE_EXPLANATION","TITLE"
"0003117450","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","7074","2026-01-27","","00500210","漁業センサス","00500","農林水産省","2","統計表 漁業経営体 出荷先別延べ経営体数","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","漁業経営体","出荷先別延べ経営体数","","","",""
"0003117465","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","5502","2026-01-27","","00500210","漁業センサス","00500","農林水産省","2","統計表 漁業経営体 経営組織別経営体数","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","漁業経営体","経営組織別経営体数","","","",""
"0003117466","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","11790","2026-01-27","","00500210","漁業センサス","00500","農林水産省","2","統計表 漁業経営体 漁獲物・収獲物の販売金額別経営体数","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","漁業経営体","漁獲物・収獲物の販売金額別経営体数","","","",""
"0003117485","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","42444","2026-01-27","","00500210","漁業センサス","00500","農林水産省","2","統計表 漁業経営体 営んだ漁業種類別経営体数","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","漁業経営体","営んだ漁業種類別経営体数","","","",""
"0003124217","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","42444","2026-01-27","","00500210","漁業センサス","00500","農林水産省","2","統計表 漁業経営体 主とする漁業種類別経営体数","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","漁業経営体","主とする漁業種類別経営体数","","","",""
"0003117433","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","786","2026-01-27","","00500210","漁業センサス","00500","農林水産省","3","統計表 個人経営体 自営漁業の専兼業別経営体数 専業","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","個人経営体","自営漁業の専兼業別経営体数","専業","","",""
"0003117434","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","2358","2026-01-27","","00500210","漁業センサス","00500","農林水産省","3","統計表 個人経営体 自営漁業の後継者の有無別経営体数","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","個人経営体","自営漁業の後継者の有無別経営体数","","","",""
"0003117467","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","6288","2026-01-27","","00500210","漁業センサス","00500","農林水産省","3","統計表 個人経営体 自営漁業の専兼業別経営体数 兼業内訳","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","個人経営体","自営漁業の専兼業別経営体数","兼業内訳","","",""
"0003117486","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","786","2026-01-27","","00500210","漁業センサス","00500","農林水産省","3","統計表 個人経営体 自営漁業の専兼業別経営体数 合計","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","個人経営体","自営漁業の専兼業別経営体数","合計","","",""
"0003117487","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","37728","2026-01-27","","00500210","漁業センサス","00500","農林水産省","3","統計表 個人経営体 兼業経営体の漁業従事世帯員状況別経営体数","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","個人経営体","兼業経営体の漁業従事世帯員状況別経営体数","","","",""
"0003124260","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","14934","2026-01-27","","00500210","漁業センサス","00500","農林水産省","3","統計表 個人経営体 漁業の主従別営んだ兼業種類別経営体数","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","個人経営体","漁業の主従別営んだ兼業種類別経営体数","","","",""
"0003117468","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","3144","2026-01-27","","00500210","漁業センサス","00500","農林水産省","4","統計表 漁業就業者 漁業就業者数","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","漁業就業者","漁業就業者数","","","",""
"0003124242","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","33012","2026-01-27","","00500210","漁業センサス","00500","農林水産省","4","統計表 漁業就業者 男女別年齢階層別漁業就業者数","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","漁業就業者","男女別年齢階層別漁業就業者数","","","",""
"0003117488","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","7860","2026-01-27","","00500210","漁業センサス","00500","農林水産省","5","統計表 11月１日現在の海上作業従事者（家族・雇用者別)","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","11月１日現在の海上作業従事者（家族・雇用者別)","","","","",""
"0003124243","漁業センサス 2008年漁業センサス 確報 2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","-","200801-200812","2016-07-14","0","該当なし","7074","2026-01-27","","00500210","漁業センサス","00500","農林水産省","6","統計表 世帯員（個人経営体出身　男女別年齢階層別）","04","農林水産業","04","水産業","漁業センサス","2008年漁業センサス","確報","2008年漁業センサス第4巻海面漁業に関する統計（漁業地区編）第2分冊関東・東海・近畿","統計表","世帯員（個人経営体出身　男女別年齢階層別）","","","","",""
