"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003127887","（統計表）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","1664","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","5","統計表 医薬品薬効分類別用途区分別出荷・在庫金額（品目数）","05","鉱工業","02","製造業","（統計表）薬事工業生産動態統計調査","","医薬品薬効分類別用途区分別出荷・在庫金額（品目数）","統計表","",""
"0003139235","（統計表）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","34112","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","5","統計表 医薬品薬効分類別用途区分別出荷・在庫金額","05","鉱工業","02","製造業","（統計表）薬事工業生産動態統計調査","","医薬品薬効分類別用途区分別出荷・在庫金額","統計表","",""
"0003127903","（統計表）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","112","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","6","統計表 医薬品剤型分類別生産・輸入・出荷・在庫金額（品目数）","05","鉱工業","02","製造業","（統計表）薬事工業生産動態統計調査","","医薬品剤型分類別生産・輸入・出荷・在庫金額（品目数）","統計表","",""
"0003127905","（統計表）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","1008","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","6","統計表 医薬品剤型分類別生産・輸入・出荷・在庫金額","05","鉱工業","02","製造業","（統計表）薬事工業生産動態統計調査","","医薬品剤型分類別生産・輸入・出荷・在庫金額","統計表","",""
"0003127906","（統計表）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","128","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","7","統計表 医薬品生産規模別製造所数","05","鉱工業","02","製造業","（統計表）薬事工業生産動態統計調査","","医薬品生産規模別製造所数","統計表","",""
"0003127974","（統計表）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","1152","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","7","統計表 医薬品生産規模別生産・輸入・出荷・在庫金額","05","鉱工業","02","製造業","（統計表）薬事工業生産動態統計調査","","医薬品生産規模別生産・輸入・出荷・在庫金額","統計表","",""
"0003127886","（統計表）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","120","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","8","統計表 従業者規模別製造所数","05","鉱工業","02","製造業","（統計表）薬事工業生産動態統計調査","","従業者規模別製造所数","統計表","",""
"0003127975","（統計表）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","1080","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","8","統計表 従業者規模別医薬品生産・輸入・出荷・在庫金額","05","鉱工業","02","製造業","（統計表）薬事工業生産動態統計調査","","従業者規模別医薬品生産・輸入・出荷・在庫金額","統計表","",""
"0003127908","（統計表）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","28503","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","9","統計表 特掲医薬品生産・輸入金額数量 数量","05","鉱工業","02","製造業","（統計表）薬事工業生産動態統計調査","","特掲医薬品生産・輸入金額数量","統計表","数量",""
"0003127976","（統計表）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","28503","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","9","統計表 特掲医薬品生産・輸入金額数量 金額","05","鉱工業","02","製造業","（統計表）薬事工業生産動態統計調査","","特掲医薬品生産・輸入金額数量","統計表","金額",""
"0003139133","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","210","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","1","概要 医薬品生産金額の推移 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品生産金額の推移","概要","平成16年以前",""
"0003139144","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","300","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","1","概要 医薬品生産金額の推移","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品生産金額の推移","概要","",""
"0003128115","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","336","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","10","概要 生物学的製剤の生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","生物学的製剤の生産金額","概要","",""
"0003128154","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","220","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","10","概要 外皮用薬の生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","外皮用薬の生産金額","概要","平成16年以前",""
"0003128077","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","210","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","11","概要 アレルギー用薬の生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","アレルギー用薬の生産金額","概要","",""
"0003128175","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","110","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","11","概要 血液・体液用薬の生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","血液・体液用薬の生産金額","概要","平成16年以前",""
"0003128134","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","210","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","12","概要 感覚器官用薬の生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","感覚器官用薬の生産金額","概要","",""
"0003128176","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","176","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","12","概要 生物学的製剤の生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","生物学的製剤の生産金額","概要","平成16年以前",""
"0003128082","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","110","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","13","概要 アレルギー用薬の生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","アレルギー用薬の生産金額","概要","平成16年以前",""
"0003128096","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","378","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","13","概要 抗生物質製剤の生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","抗生物質製剤の生産金額","概要","",""
"0003128116","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","294","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","14","概要 体外診断用医薬品の生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","体外診断用医薬品の生産金額","概要","",""
"0003128155","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","110","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","14","概要 感覚器官用薬の生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","感覚器官用薬の生産金額","概要","平成16年以前",""
"0003128078","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","378","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","15","概要 ビタミン剤の生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","ビタミン剤の生産金額","概要","",""
"0003128083","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","198","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","15","概要 ビタミン剤の生産金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","ビタミン剤の生産金額","概要","平成16年以前",""
