"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003405484","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","1936","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","1","産業、ＯＦＦ－ＪＴ及び計画的なＯＪＴ実施の有無及び実施状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、ＯＦＦ－ＪＴ及び計画的なＯＪＴ実施の有無及び実施状況別事業所構成比","「正社員以外」表については「産業・事業所規模・企業規模・正社員率階級・離職者階級、ＯＦＦ－ＪＴ及び計画的なＯＪＴの実施状況別事業所構成比」に掲載している。<br>ＯＦＦ－ＪＴ及び計画的なＯＪＴを実施した対象は複数回答である。"
"0003405485","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","440","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","1","事業所規模、ＯＦＦ－ＪＴ及び計画的なＯＪＴ実施の有無及び実施状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、ＯＦＦ－ＪＴ及び計画的なＯＪＴ実施の有無及び実施状況別事業所構成比","「正社員以外」表については「産業・事業所規模・企業規模・正社員率階級・離職者階級、ＯＦＦ－ＪＴ及び計画的なＯＪＴの実施状況別事業所構成比」に掲載している。<br>ＯＦＦ－ＪＴ及び計画的なＯＪＴを実施した対象は複数回答である。"
"0003405486","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","440","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","1","企業規模、ＯＦＦ－ＪＴ及び計画的なＯＪＴ実施の有無及び実施状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、ＯＦＦ－ＪＴ及び計画的なＯＪＴ実施の有無及び実施状況別事業所構成比","「正社員以外」表については「産業・事業所規模・企業規模・正社員率階級・離職者階級、ＯＦＦ－ＪＴ及び計画的なＯＪＴの実施状況別事業所構成比」に掲載している。<br>ＯＦＦ－ＪＴ及び計画的なＯＪＴを実施した対象は複数回答である。"
"0003405487","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","516","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","1","正社員率階級、ＯＦＦ－ＪＴ及び計画的なＯＪＴ実施の有無及び実施状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","正社員率階級、ＯＦＦ－ＪＴ及び計画的なＯＪＴ実施の有無及び実施状況別事業所構成比","「正社員以外」表については「産業・事業所規模・企業規模・正社員率階級・離職者階級、ＯＦＦ－ＪＴ及び計画的なＯＪＴの実施状況別事業所構成比」に掲載している。<br>ＯＦＦ－ＪＴ及び計画的なＯＪＴを実施した対象は複数回答である。"
"0003405488","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","602","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","1","離職者階級、ＯＦＦ－ＪＴ及び計画的なＯＪＴ実施の有無及び実施状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","離職者階級、ＯＦＦ－ＪＴ及び計画的なＯＪＴ実施の有無及び実施状況別事業所構成比","１）「離職率階級」は、正社員は「離職率階級  正社員」、正社員以外は「離職率階級 正社員以外」、正社員または正社員以外は「離職率階級 正社員または正社員以外」による割合である。<br>２）「正社員以外」表については「産業・事業所規模・企業規模・正社員率階級・離職者階級、ＯＦＦ－ＪＴ及び計画的なＯＪＴの実施状況別事業所構成比」に掲載している。<br><br>ＯＦＦ－ＪＴ及び計画的なＯＪＴを実施した対象は複数回答である。"
"0003377862","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","8","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","ジョブ・カードの活用方法別事業所割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","ジョブ・カードの活用方法別事業所割合","ジョブ・カードについて内容を含めて知っており活用している事業所計をそれぞれ100とした割合である。<br>ジョブ・カードの活用の方法は複数回答である。"
"0003377863","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","176","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","産業、ジョブ・カードの活用方法別事業所割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、ジョブ・カードの活用方法別事業所割合","ジョブ・カードについて内容を含めて知っており活用している事業所計をそれぞれ100とした割合である。<br>ジョブ・カードの活用の方法は複数回答である。"
"0003377864","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","40","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","事業所規模、ジョブ・カードの活用方法別事業所割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、ジョブ・カードの活用方法別事業所割合","ジョブ・カードについて内容を含めて知っており活用している事業所計をそれぞれ100とした割合である。<br>ジョブ・カードの活用の方法は複数回答である。"
"0003377865","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","40","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","企業規模、ジョブ・カードの活用方法別事業所割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、ジョブ・カードの活用方法別事業所割合","ジョブ・カードについて内容を含めて知っており活用している事業所計をそれぞれ100とした割合である。<br>ジョブ・カードの活用の方法は複数回答である。"
"0003377892","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","18","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","職業能力評価における検定・資格の利用状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","職業能力評価における検定・資格の利用状況別事業所構成比","１）正社員、正社員以外のいずれかのみに回答があったものは、それぞれ「正社員のみ行っている」、「正社員以外のみ行っている」に算入している。<br>２）職業能力評価を行っている事業所計をそれぞれ100とした割合である。"
"0003377893","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","396","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","産業、職業能力評価における検定・資格の利用状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、職業能力評価における検定・資格の利用状況別事業所構成比","１）正社員、正社員以外のいずれかのみに回答があったものは、それぞれ「正社員のみ行っている」、「正社員以外のみ行っている」に算入している。<br>２）職業能力評価を行っている事業所計をそれぞれ100とした割合である。"
