"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE"
"0003324410","野生鳥獣資源利用実態調査 確報 平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2018-12-25","0","該当なし","858","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-7","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） イノシシの部位別等販売数量、販売金額及び販売価格 販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","第１部　野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","食肉卸売・小売のその他は、部位及び枝肉以外のもの（分類不可を含む）である（以下同じ）。","イノシシの部位別等販売数量、販売金額及び販売価格","販売数量",""
"0003324411","野生鳥獣資源利用実態調査 確報 平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2018-12-25","0","該当なし","858","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-7","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） イノシシの部位別等販売数量、販売金額及び販売価格 販売金額","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","第１部　野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","イノシシの部位別等販売数量、販売金額及び販売価格","販売金額",""
"0003324412","野生鳥獣資源利用実態調査 確報 平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2018-12-25","0","該当なし","858","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-7","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） イノシシの部位別等販売数量、販売金額及び販売価格 販売価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","第１部　野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","イノシシの部位別等販売数量、販売金額及び販売価格","販売価格",""
"0003324413","野生鳥獣資源利用実態調査 確報 平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2018-12-25","0","該当なし","858","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-7","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） シカの部位別等販売数量、販売金額及び販売価格 販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","第１部　野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","シカの部位別等販売数量、販売金額及び販売価格","販売数量",""
"0003324414","野生鳥獣資源利用実態調査 確報 平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2018-12-25","0","該当なし","858","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-7","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） シカの部位別等販売数量、販売金額及び販売価格 販売金額","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","第１部　野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","シカの部位別等販売数量、販売金額及び販売価格","販売金額",""
"0003324415","野生鳥獣資源利用実態調査 確報 平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2018-12-25","0","該当なし","858","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-7","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） シカの部位別等販売数量、販売金額及び販売価格 販売価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","第１部　野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","シカの部位別等販売数量、販売金額及び販売価格","販売価格",""
"0003324416","野生鳥獣資源利用実態調査 確報 平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2018-12-25","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-7","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） その他鳥獣の種類別等販売数量、販売金額及び販売価格 販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","第１部　野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","その他鳥獣の種類別等販売数量、販売金額及び販売価格","販売数量",""
"0003324417","野生鳥獣資源利用実態調査 確報 平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2018-12-25","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-7","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） その他鳥獣の種類別等販売数量、販売金額及び販売価格 販売金額","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","第１部　野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","その他鳥獣の種類別等販売数量、販売金額及び販売価格","販売金額",""
"0003324418","野生鳥獣資源利用実態調査 確報 平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2018-12-25","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-7","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） その他鳥獣の種類別等販売数量、販売金額及び販売価格 販売価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","第１部　野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","その他鳥獣の種類別等販売数量、販売金額及び販売価格","販売価格",""
"0003324419","野生鳥獣資源利用実態調査 確報 平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2018-12-25","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-7","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 全鳥獣の販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","第１部　野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","全鳥獣の販売数量",""
"0003324420","野生鳥獣資源利用実態調査 確報 平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2018-12-25","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-7","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 全鳥獣の販売数量割合","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","第１部　野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","全鳥獣の販売数量割合",""
"0003324421","野生鳥獣資源利用実態調査 確報 平成29年度野生鳥獣資源利用実態調査","年次","201801-201812","2018-12-25","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-7","第１部　野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 イノシシの販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","平成29年度野生鳥獣資源利用実態調査","第１部　野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","イノシシの販売数量",""
